ID,Team1Name,Team2Name,diff_DefensiveEfficiency,diff_OffensiveEfficiency,diff_OppAst,diff_OppBlk,diff_OppDR,diff_OppFGA,diff_OppFGA3,diff_OppFGM,diff_OppFGM3,diff_OppFTA,diff_OppFTM,diff_OppOR,diff_OppPF,diff_OppScore,diff_OppStl,diff_OppTO,diff_SeedNum,diff_TeamAvgAst,diff_TeamAvgBlk,diff_TeamAvgDR,diff_TeamAvgFGA,diff_TeamAvgFGA3,diff_TeamAvgFGM,diff_TeamAvgFGM3,diff_TeamAvgFTA,diff_TeamAvgFTM,diff_TeamAvgOR,diff_TeamAvgPF,diff_TeamAvgScore,diff_TeamAvgStl,diff_TeamAvgTO,diff_Tempo,diff_conf_eigen_rating,diff_conf_massey_rating,diff_eigen_rating,diff_massey_rating,tempo_diff,rating_diff_x_tempo_diff
2025_1155_1433,Clemson,VCU,4.626851485949956,-0.050780854409993026,0.6969696969696972,0.545454545454545,0.1212121212121211,1.7272727272727266,2.2727272727272734,2.7575757575757613,1.0303030303030303,-4.181818181818183,-3.3939393939393945,0.2727272727272734,-0.7878787878787854,3.1515151515151487,-0.3939393939393945,-0.5454545454545467,-6.0,-0.4848484848484862,-1.8787878787878785,-0.6363636363636367,-0.06060606060606233,-5.333333333333329,1.2121212121212146,-0.9696969696969688,-2.4242424242424256,-1.454545454545455,-2.0303030303030294,-2.636363636363635,0.0,-0.7575757575757578,-0.7878787878787872,0.030303030303016953,0.0901805094216431,7.129096336048802,0.014094649399258904,3.333463112018457,0.030303030303016953,0.10101403369748449
2025_1155_1435,Clemson,Vanderbilt,-6.9653688826932125,2.083677400570167,-1.6714015151515156,-1.279356060606061,-2.7386363636363633,0.3390151515151487,0.5785984848484844,-1.6875,-0.8096590909090908,-6.296401515151516,-4.929924242424242,0.5975378787878789,-1.3806818181818166,-9.114583333333329,0.4015151515151514,-1.166666666666666,-5.0,0.4251893939393945,-0.36268939393939403,1.0719696969696955,-2.601325757575758,-2.1174242424242387,-0.36079545454545325,0.36079545454545503,-4.3342803030303045,-2.930871212121213,-0.20833333333333393,-2.756628787878787,-3.2916666666666714,-1.5464015151515156,0.21875,-4.23302556818183,-0.11361817067376723,-8.34137936322382,0.013923453567465605,3.4846152728661313,-4.23302556818183,-14.750465545319239
2025_1155_1458,Clemson,Wisconsin,-2.96681930939792,-0.382297898333789,-1.915151515151516,-0.3748917748917755,-2.3064935064935064,-4.534199134199135,-2.229437229437231,-1.1428571428571423,-0.9194805194805191,-1.543722943722944,-1.556709956709959,0.4216450216450216,-2.275324675324672,-4.761904761904759,1.437229437229437,2.6476190476190506,2.0,-0.23463203463203364,1.3489177489177488,-2.8744588744588775,0.2424242424242422,-5.642424242424237,0.8883116883116884,-1.4597402597402613,-3.217316017316019,-3.697835497835497,2.152380952380952,-1.4450216450216455,-3.3809523809523796,2.3134199134199127,0.6857142857142833,-2.7524675324675485,-0.02475453902728042,-5.299981349101598,-0.010782645829217605,-2.436424891268949,-2.7524675324675485,6.706180408513559
2025_1155_1459,Clemson,Wofford,-10.230005711500695,1.3867172225811686,-1.3901515151515156,0.0018939393939390037,0.07386363636363669,1.2140151515151487,-3.7026515151515156,-0.09375,-1.7784090909090908,-4.421401515151516,-3.023674242424242,1.503787878787879,0.025568181818183433,-4.989583333333329,-0.06723484848484862,3.145833333333334,-10.0,0.11268939393939448,0.981060606060606,-0.39678030303030454,1.5861742424242422,-4.742424242424239,1.5767045454545467,-1.045454545454545,-1.2092803030303045,0.8191287878787872,-0.7708333333333339,-2.037878787878787,2.9270833333333286,1.9223484848484844,0.0,1.78259943181817,0.21352114930757687,15.032700462429148,0.051788322975656,18.78482012334813,1.78259943181817,33.4858096786869
2025_1155_1462,Clemson,Xavier,-2.108023073461794,3.658232776045608,-4.015151515151516,-1.091856060606061,-1.7386363636363633,-2.2234848484848513,-0.20265151515151558,-1.875,-0.43465909090909083,-0.9214015151515156,-1.0236742424242422,1.472537878787879,-1.8494318181818166,-5.208333333333329,0.24526515151515138,0.7395833333333339,-6.0,-2.5435606060606055,0.981060606060606,-1.5530303030303045,2.429924242424242,1.5075757575757613,1.0454545454545467,0.20454545454545503,-4.4280303030303045,-3.993371212121213,3.510416666666666,-0.3503787878787872,-1.6979166666666714,-0.20265151515151558,-0.625,-3.8088068181818215,0.10990256588493968,-2.3974552996674046,0.0162530318759221,2.941723468309659,-3.8088068181818215,-11.204456403303306
2025_1155_1463,Clemson,Yale,-3.0126261367353635,-2.0314551321057763,-3.658008658008658,-0.2034632034632038,-0.22077922077922096,-2.8484848484848513,-6.8365800865800885,-0.0357142857142847,-2.6266233766233773,-1.4437229437229426,-2.2067099567099557,1.0216450216450221,-1.1396103896103895,-4.904761904761898,0.5086580086580081,2.0476190476190474,-8.0,-1.391774891774892,-0.00108225108225124,-3.2316017316017316,-1.6147186147186119,3.2575757575757613,-2.025974025974026,0.954545454545455,-2.8030303030303045,-1.5692640692640705,0.48809523809523725,-1.0021645021645025,-4.666666666666671,1.8419913419913412,0.5714285714285712,-2.862824675324674,0.20979741845949967,13.635709850366512,0.0471493711121993,11.722934128164823,-2.862824675324674,-33.560705089316
2025_1155_1471,Clemson,UC San Diego,4.772888761760882,-1.643093982147974,-0.6714015151515156,0.033143939393939004,-2.4261363636363633,2.8077651515151487,-2.1401515151515156,2.46875,-0.9034090909090908,-0.3901515151515156,-1.2111742424242422,1.566287878787879,-0.34943181818181657,2.8229166666666714,1.4952651515151514,-2.541666666666666,-7.0,-0.8248106060606055,1.387310606060606,0.47821969696969546,1.9611742424242422,-5.648674242424239,0.9829545454545467,-1.920454545454545,-2.6467803030303045,-1.6496212121212128,2.854166666666666,-1.4128787878787872,-1.6041666666666714,-2.0151515151515156,1.71875,-0.4314630681818272,0.19399780646052397,9.955776344715197,0.027416340139162804,5.480103907187019,-0.4314630681818272,-2.36446244575013
2025_1161_1163,Colorado St,Connecticut,-4.328168427891654,-6.526383593725683,1.025846702317292,-0.3502673796791447,2.784313725490197,1.8787878787878753,2.75044563279857,0.7388591800356501,0.5445632798573978,-2.81283422459893,-2.964349376114079,0.6755793226381464,1.5,-0.9420677361853791,0.4812834224598923,0.8636363636363633,4.0,-0.9581105169340454,-3.598930481283422,1.6443850267379645,-1.976827094474153,-0.7165775401069503,-0.9545454545454533,0.010695187165774556,0.014260249554368443,-0.2602495543671992,-2.785204991087342,-0.5285204991087333,-2.158645276292333,-0.18538324420677377,1.1158645276292312,1.9310160427807403,-0.04650518739231371,-6.1407611341880965,-0.0076644549434432,-3.931542988930085,1.9310160427807403,-7.591872584506136
2025_1161_1166,Colorado St,Creighton,-2.493243412127754,1.1966621222441347,-0.5588235294117645,-0.5882352941176472,-0.7941176470588225,-9.588235294117652,-1.8823529411764746,-3.411764705882355,-0.5294117647058822,7.735294117647058,4.911764705882355,-1.4999999999999991,1.6764705882352917,-2.441176470588232,-1.9411764705882355,3.0294117647058822,3.0,-0.47058823529411953,-1.7941176470588234,-2.529411764705891,-1.588235294117645,-4.205882352941174,-0.470588235294116,-0.7941176470588243,1.3529411764705905,1.7352941176470598,-0.5588235294117645,6.5,0.0,1.4117647058823524,-0.35294117647059053,-0.7397058823529363,-0.04650518739231371,-6.1407611341880965,-0.012838250165079404,-2.4480611298571606,-0.7397058823529363,1.8108452181149173
2025_1161_1179,Colorado St,Drake,-0.024005372018990556,-2.863406363262442,1.0502846299810233,0.139468690702087,4.762808349146109,9.774193548387096,3.1707779886147947,2.585388994307401,1.2874762808349143,2.2751423149905143,0.8880455407969663,1.9962049335863377,0.24193548387096797,7.346299810246684,0.924098671726755,-2.241935483870968,1.0,3.843453510436433,0.37760910815939264,5.57400379506641,5.461100569259962,5.324478178368121,2.919354838709676,2.227703984819734,-3.857685009487664,-1.5407969639468675,-2.2495256166982927,1.3444022770398476,6.525616698292225,-3.721062618595825,1.5635673624288398,7.441793168880466,0.023602976225486405,5.971676124009394,0.005980494455339602,4.875273302542942,7.441793168880466,36.280775559289374
2025_1161_1181,Colorado St,Duke,7.045344803998631,-11.79786991398042,-0.3235294117647065,-0.5588235294117649,1.8823529411764746,-1.764705882352942,-0.676470588235297,1.2941176470588225,0.2647058823529411,4.147058823529415,2.3235294117647083,-0.02941176470588225,1.029411764705884,5.176470588235297,0.7647058823529411,-0.264705882352942,11.0,-0.14705882352941302,-1.0294117647058822,-1.205882352941181,-3.882352941176471,-3.1764705882352935,-2.352941176470587,-1.470588235294116,-1.441176470588232,-1.2941176470588243,-3.0294117647058822,1.529411764705884,-7.470588235294116,-1.8235294117647065,1.970588235294116,0.43308823529412166,-0.1564077532772534,-3.743305834520692,-0.0341910484581881,-16.407024391817934,0.43308823529412166,-7.1056892402800385
2025_1161_1188,Colorado St,SIUE,0.6204690179960011,8.82385204183069,-0.35294117647058876,-0.4411764705882355,-2.349019607843136,-1.3999999999999986,-0.8980392156862784,-0.015686274509803866,-0.2705882352941176,-0.24313725490195637,-0.5764705882352921,-0.8607843137254898,0.5666666666666664,-0.8784313725490165,-0.48235294117647065,-0.40000000000000036,-4.0,3.7176470588235286,-1.3019607843137253,0.7019607843137194,-3.4313725490196063,2.3803921568627473,1.3999999999999986,1.4137254901960778,-1.8705882352941146,0.42156862745098245,-2.654901960784313,0.6411764705882348,4.635294117647064,-1.1490196078431376,0.3431372549019578,-1.3218627450980307,0.08164396238104579,16.185958713318843,0.0414373174970493,19.748620788100276,-1.3218627450980307,-26.104966086858266
2025_1161_1196,Colorado St,Florida,2.624602950757648,-7.860733494928468,-0.0588235294117645,-0.5588235294117649,0.1764705882352935,-4.705882352941174,-1.4117647058823586,-0.5588235294117645,0.3235294117647056,-1.235294117647058,-1.3529411764705834,-1.882352941176472,0.4117647058823515,-2.147058823529406,-0.14705882352941213,-0.9411764705882355,11.0,0.7647058823529402,-1.9117647058823533,-2.1176470588235325,-8.794117647058826,-4.2647058823529385,-3.7647058823529456,-1.2647058823529402,-3.323529411764703,-1.3823529411764692,-5.352941176470589,0.20588235294117752,-10.17647058823529,-2.61764705882353,0.9411764705882337,-4.078676470588235,-0.27002592395102065,-12.084685197744513,-0.0431114043758519,-14.080963584634413,-4.078676470588235,57.43169485585815
2025_1161_1208,Colorado St,Georgia,-0.5291197674659145,2.515801666421453,-0.6966911764705888,-0.7536764705882355,2.023897058823529,-3.34375,-2.8584558823529456,-0.663602941176471,-0.40808823529411775,0.7610294117647065,-0.4889705882352917,-2.0128676470588234,-2.25,-2.224264705882348,-1.976102941176471,-1.1875,3.0,4.148897058823529,-2.422794117647059,1.5165441176470544,-1.327205882352942,2.834558823529413,0.28125,1.6783088235294112,-5.001838235294116,-2.5680147058823515,-2.9632352941176467,0.7224264705882355,-0.327205882352942,-2.601102941176471,-1.1360294117647083,-1.8758731617647015,-0.27002592395102065,-12.084685197744513,-0.0024214203848246935,-3.328015803690734,-1.8758731617647015,6.242935528072231
2025_1161_1211,Colorado St,Gonzaga,3.3129468313362054,-8.013479907120924,-0.9135472370766493,-0.8654188948306598,-0.09447415329768205,-4.0909090909090935,-3.1586452762923365,-1.26114081996435,-0.33422459893048106,1.641711229946523,0.3083778966131927,0.008912655971479388,-0.31818181818181657,-2.548128342245988,0.8752228163992868,-1.3181818181818183,4.0,-3.049019607843139,-0.2049910873440286,-0.9010695187165823,-8.401069518716575,2.3440285204991085,-5.287878787878789,1.3137254901960782,-2.1069518716577527,-2.13903743315508,-2.3609625668449183,0.7745098039215677,-11.401069518716582,-2.4884135472370774,2.0249554367201394,-5.015953654188948,-0.011651065344830402,0.6387754066824964,-0.003187151448429293,-9.71758730947568,-5.015953654188948,48.742967574864686
2025_1161_1213,Colorado St,Grand Canyon,4.142181489687388,4.121617809706748,-0.7591911764705888,-0.8161764705882355,-0.382352941176471,-3.28125,0.8602941176470544,-0.976102941176471,0.49816176470588225,-0.2389705882352935,-1.1139705882352917,-0.9816176470588234,-2.8125,-2.568014705882348,-0.726102941176471,-3.90625,-1.0,2.680147058823529,-2.297794117647059,0.36029411764705443,-3.014705882352942,4.084558823529413,-0.25,2.4595588235294112,-8.064338235294116,-5.2242647058823515,-2.6194852941176467,-0.1213235294117645,-3.264705882352942,-4.132352941176471,-1.4485294117647083,-5.674310661764707,0.050257036709810785,9.728944225061106,0.0236703851780906,8.094687557729053,-5.674310661764707,-45.93177191247608
2025_1161_1219,Colorado St,High Point,-4.2360897685498315,-8.585508119425626,0.5533088235294112,-0.2536764705882355,1.523897058823529,-1.0,0.7352941176470544,-0.976102941176471,0.27941176470588225,-1.8639705882352935,-1.7702205882352917,-1.0753676470588234,-0.9375,-3.443014705882348,1.180147058823529,-0.125,-1.0,3.836397058823529,0.13970588235294112,1.4540441176470544,-2.483455882352942,1.115808823529413,-1.9375,0.39705882352941124,-4.189338235294116,-3.0055147058823515,-2.5569852941176467,-0.8088235294117645,-6.483455882352942,-0.757352941176471,1.3639705882352917,-0.5524356617647044,0.041814702063364295,11.870370028407995,0.0215745936112861,8.511551729846563,-0.5524356617647044,-4.7020847125223
2025_1161_1222,Colorado St,Houston,8.48320746586343,-3.840775080315666,0.352941176470587,0.02941176470588225,1.8529411764705834,4.735294117647058,-0.8529411764705941,4.0,0.20588235294117663,1.3235294117647065,0.4117647058823568,0.35294117647058876,1.3235294117647065,8.617647058823543,1.1764705882352935,-2.235294117647058,11.0,4.647058823529411,-1.8529411764705879,2.7352941176470544,-3.558823529411768,3.3823529411764675,-0.4411764705882355,0.5882352941176467,0.9705882352941195,1.3235294117647065,-3.7941176470588225,1.0588235294117645,1.029411764705884,-2.8235294117647065,2.470588235294116,3.166911764705887,-0.124049213924977,-9.272681179002056,-0.0405863609121464,-14.537223043001594,3.166911764705887,-46.03810268103526
2025_1161_1228,Colorado St,Illinois,-1.8568692092073178,-2.287818639610961,-1.5499108734402842,-0.4411764705882355,-0.4884135472370801,-9.696969696969703,1.2959001782531168,-4.109625668449198,0.39304812834224556,1.2477718360071322,0.3083778966131927,-0.9001782531194289,-0.8030303030303045,-7.517825311942957,-0.24598930481283432,1.8030303030303028,6.0,1.6479500891265602,-1.4171122994652405,-3.1131907308377933,-8.795008912655973,-6.413547237076649,-2.3181818181818166,-0.7165775401069521,-4.622103386809268,-3.229946524064168,-4.876114081996434,1.259358288770052,-8.582887700534755,0.7237076648841354,-0.09625668449197988,-6.210650623885911,-0.18116229230453382,-9.04328718362229,-0.0134923642832869,-7.798264256741826,-6.210650623885911,48.43229477136082
2025_1161_1235,Colorado St,Iowa St,3.6027622279617475,-1.6141920920350117,-2.095365418894831,-0.8654188948306598,0.9964349376114079,-1.424242424242422,-2.128342245989309,-0.3217468805704087,-0.7281639928698755,2.247771836007132,0.3992869875222844,-0.6880570409982179,-0.8030303030303045,-0.9723707664884103,-1.2762923351158646,-4.1060606060606055,9.0,1.5873440285204978,-0.7201426024955437,0.9171122994652379,-2.8859180035650667,2.2228163992869874,-1.378787878787879,0.9803921568627443,-4.834224598930479,-3.351158645276289,-1.9367201426024945,1.3502673796791456,-5.128342245989302,-4.245989304812834,-0.33868092691622387,-3.5841354723707752,-0.124049213924977,-9.272681179002056,-0.0164690430164649,-9.134051418077922,-3.5841354723707752,32.737677693991664
2025_1161_1242,Colorado St,Kansas,1.6815328807227843,3.953136156336228,-1.7923351158645282,-1.0775401069518713,-1.8217468805704087,-5.393939393939391,-3.7344028520499144,-0.8975044563279866,-0.6978609625668462,1.6114081996434955,0.3083778966131927,-1.1122994652406417,3.045454545454543,-2.184491978609614,-1.3368983957219251,0.2272727272727284,5.0,-1.0793226381461665,-1.9928698752228167,-1.2040998217468832,-6.431372549019606,2.525846702317292,-2.5606060606060623,1.2228163992869874,2.529411764705884,2.9215686274509824,-1.997326203208555,3.2290552584670227,-0.9768270944741602,-1.1247771836007132,-0.1871657754010716,-3.419741532976829,-0.124049213924977,-9.272681179002056,-0.015814162860573994,-6.8029349028897155,-3.419741532976829,23.264279033549652
2025_1161_1246,Colorado St,Kentucky,-6.361277143787376,-4.385395313077808,-1.640819964349376,-0.3199643493761144,-2.1853832442067755,-7.212121212121211,-6.279857397504461,-4.018716577540108,-1.4554367201426022,-0.7825311942959026,-1.297682709447411,-0.7183600713012472,-0.40909090909091006,-10.790552584670223,-0.18538324420677377,0.7121212121212128,9.0,-0.23083778966131874,-1.2655971479500892,-1.1737967914438556,-6.370766488413551,-2.0499108734402824,-3.1969696969696955,-0.9590017825311943,-4.561497326203206,-2.714795008912656,-1.7245989304812834,0.07754010695187219,-10.06773618538324,-1.6399286987522288,0.6613190730837761,-6.151559714794999,-0.27002592395102065,-12.084685197744513,-0.022364124853850295,-7.704149447962022,-6.151559714794999,47.392535380843306
2025_1161_1251,Colorado St,Liberty,2.001876868836405,-0.3756857481944422,1.7277039848197333,-0.021821631878558012,-2.301707779886147,-2.225806451612904,1.2030360531309263,-0.3178368121442112,1.4165085388994303,3.5332068311195446,1.5654648956356763,-0.5199240986717273,2.790322580645162,2.346299810246691,0.117647058823529,-0.3387096774193541,0.0,0.35958254269449696,-0.20303605313092987,1.0578747628083462,1.009487666034154,-2.223908918406071,-0.08064516129032384,-1.5787476280834927,0.7552182163187879,2.6204933586337784,1.9117647058823533,3.4089184060721056,0.8804554079696345,-0.979127134724858,1.5635673624288398,1.0200189753320643,0.032422290634088996,6.568523785278133,0.015376998804564002,5.6769800480726555,1.0200189753320643,5.790627371615643
2025_1161_1252,Colorado St,Lipscomb,-0.36718126959615915,-2.9176663857611658,0.9283088235294112,-0.4724264705882355,-1.413602941176471,-4.375,-1.2334558823529456,-2.257352941176471,0.06066176470588225,5.3547794117647065,3.7922794117647083,-0.9816176470588234,1.71875,-0.6617647058823479,-0.038602941176471006,0.3125,-2.0,2.023897058823529,-0.17279411764705888,-1.1397058823529456,-1.545955882352942,-3.259191176470587,-0.3125,-1.2279411764705888,-0.283088235294116,-0.5992647058823515,0.6305147058823533,4.5661764705882355,-2.452205882352942,-1.601102941176471,1.8952205882352917,-0.4157169117647044,0.02806446031311069,13.267143892622606,0.029027908220984402,8.845193388674918,-0.4157169117647044,-3.6770964795015173
2025_1161_1257,Colorado St,Louisville,0.9436947185145073,-0.8011649463117294,-0.470588235294116,-0.4411764705882355,-0.5882352941176485,-2.647058823529413,-2.058823529411768,-1.2941176470588225,-0.8235294117647056,3.0882352941176485,1.5882352941176503,-0.7058823529411766,-1.0882352941176485,-1.8235294117646959,-0.35294117647058876,-1.764705882352942,4.0,2.617647058823529,-0.08823529411764719,-0.2941176470588296,-4.117647058823529,-4.882352941176471,-0.470588235294116,-0.7647058823529402,-2.941176470588232,-1.6470588235294095,-2.8235294117647047,1.9411764705882355,-3.352941176470594,-1.2941176470588243,0.17647058823529171,-2.514705882352942,-0.1564077532772534,-3.743305834520692,-0.0180204824044784,-5.384114798985744,-2.514705882352942,13.539465156272977
2025_1161_1266,Colorado St,Marquette,0.9704249568191727,1.0749648427989342,-3.580213903743317,-0.3502673796791447,-2.48841354723708,-0.30303030303030454,-1.1889483065953712,-0.8975044563279866,-0.09180035650623886,1.7932263814616753,0.4295900178253138,-0.9001782531194289,2.712121212121213,-1.4572192513368947,0.5418894830659529,-3.045454545454543,5.0,2.829768270944742,-0.9322638146167557,2.8868092691622067,-7.310160427807489,-5.292335115864525,-1.3484848484848477,-0.7468805704099832,1.2263814616755795,1.8003565062388613,-2.330659536541889,1.4714795008912667,-1.6434937611408174,-3.912655971479502,2.2370766488413523,-2.159893048128339,-0.04650518739231371,-6.1407611341880965,-0.012147152975478193,-4.976386933569929,-2.159893048128339,10.748463542614392
2025_1161_1268,Colorado St,Maryland,6.022179951437451,-2.300197226062565,-1.004456327985741,0.013368983957219083,-1.0641711229946544,-3.18181818181818,0.02317290552584339,-0.9581105169340454,0.5142602495543667,3.4901960784313726,1.4901960784313744,-0.6880570409982179,-0.3787878787878789,0.08823529411765207,1.1479500891265593,-2.712121212121213,8.0,1.950980392156863,-1.7807486631016047,-0.05258467023173452,-6.431372549019606,1.737967914438503,-2.59090909090909,0.495543672014259,-2.7736185383244205,-1.7450980392156854,-2.118538324420678,1.92602495543672,-6.431372549019613,-2.76114081996435,1.327985739750444,-4.30231729055258,-0.18116229230453382,-9.04328718362229,-0.0173444296224589,-9.626843990084842,-4.30231729055258,41.417737351994205
2025_1161_1270,Colorado St,McNeese St,2.41779833135368,-2.470347216347008,-0.8851992409867186,-0.6347248576850095,0.6015180265654649,1.3870967741935516,-4.216318785578753,1.746679316888045,-1.1641366223908918,1.6622390891840624,0.6622390891840624,-1.6166982922201134,1.5,2.9914611005692677,-0.07590132827324503,-2.53225806451613,0.0,3.230550284629981,-0.6869070208728654,2.2191650853889904,-1.9259962049335897,2.647058823529413,-0.20967741935483986,1.1631878557874762,-2.857685009487664,-0.8311195445920294,-3.539848197343453,1.0218216318785593,-0.08728652751423738,-3.656546489563567,1.1442125237191618,1.400664136622396,0.0573137224609014,12.682773140856211,0.0260455921407731,5.023818682040112,1.400664136622396,7.0366826568271765
2025_1161_1272,Colorado St,Memphis,-1.0442604752316385,1.5337773193700315,-2.5882352941176467,-1.1764705882352944,0.2941176470588225,-4.617647058823529,-3.4117647058823586,-1.7941176470588225,-0.9117647058823533,-1.5294117647058805,-1.6470588235294095,-2.352941176470588,-1.2352941176470544,-6.147058823529406,-1.5294117647058831,-2.2941176470588243,7.0,2.0000000000000018,-1.9411764705882355,1.029411764705877,-4.147058823529413,3.9705882352941195,-1.617647058823529,1.1764705882352935,-5.8823529411764675,-2.852941176470587,-3.705882352941174,-0.3235294117647065,-4.911764705882348,-2.647058823529412,-2.205882352941181,-5.441176470588232,-0.044900669569231,4.87813383614997,-0.015809139003118797,1.2954418740818667,-5.441176470588232,-7.048727844268976
2025_1161_1276,Colorado St,Michigan,0.6440446937829734,2.9587455281391186,-0.20588235294117752,0.0588235294117645,1.0294117647058805,-6.823529411764703,-3.176470588235297,-1.6470588235294166,-0.6176470588235299,0.9411764705882355,-0.2352941176470562,-1.7352941176470589,-0.7941176470588225,-4.147058823529406,-1.1470588235294121,-0.20588235294117574,7.0,0.470588235294116,-0.8235294117647061,-1.058823529411768,-2.970588235294116,-1.0882352941176414,-1.0882352941176485,0.38235294117646923,-2.823529411764703,-1.2352941176470598,-2.205882352941174,0.3235294117647065,-3.029411764705884,-0.35294117647058876,-2.5588235294117663,-4.6647058823529335,-0.18116229230453382,-9.04328718362229,-0.027980310810165804,-6.256125135429395,-4.6647058823529335,29.18298371997354
2025_1161_1277,Colorado St,Michigan St,3.409107610267867,-0.07313804864072893,-1.3377896613190732,-0.5623885918003566,0.8146167557932245,-1.9393939393939377,-2.7344028520499144,0.2540106951871657,0.332442067736185,-0.32798573975044576,-0.9946524064171101,-0.021390374331551776,-2.0454545454545467,-0.15418894830659724,0.117647058823529,-0.31818181818181834,10.0,-0.23083778966131874,-1.7504456327985745,-1.6889483065953712,-4.037433155080215,4.253119429590022,-0.8333333333333321,2.6773618538324415,-4.894830659536542,-3.926916221033867,-3.4215686274509807,0.4411764705882355,-2.916221033868098,-0.3672014260249554,0.35828877005347337,-2.582620320855611,-0.18116229230453382,-9.04328718362229,-0.031640854197195895,-8.562566920812872,-2.582620320855611,22.11385932837738
2025_1161_1279,Colorado St,Mississippi,-1.5403878830232287,2.8323003733653564,-2.88324420677362,-1.4714795008912658,-3.7005347593582876,0.3333333333333357,-3.219251336898399,-0.5035650623885921,-0.9705882352941178,-3.1461675579322623,-2.661319073083776,-1.02139037433155,-0.40909090909091006,-4.639037433155082,0.29946524064171065,-3.045454545454543,6.0,2.405525846702316,-1.0837789661319075,2.492869875222816,-4.8556149732620355,-0.5044563279857393,-0.07575757575757436,0.40463458110516903,-3.864527629233507,-2.1996434937611387,-0.4215686274509798,-0.7103386809269168,-1.946524064171129,-3.670231729055258,2.6916221033868073,-3.5780748663101605,-0.27002592395102065,-12.084685197744513,-0.015237161180419595,-4.020425721502347,-3.5780748663101605,14.385384225974441
2025_1161_1280,Colorado St,Mississippi St,-4.427839320395876,-0.22896541598947806,-2.337789661319073,-0.5926916221033869,-2.882352941176471,-1.7575757575757578,-4.279857397504461,-1.7459893048128343,-2.1827094474153306,-1.6310160427807467,-1.3885918003565045,-1.142602495543671,0.16666666666666785,-7.063279857397504,-0.0035650623885921107,-2.2272727272727284,4.0,1.3449197860962574,-1.8413547237076653,0.7352941176470544,-8.24955436720142,-3.2014260249554347,-2.1363636363636367,0.22281639928698738,-2.561497326203206,-0.47237076648841203,-4.5427807486631036,0.07754010695187219,-4.522281639928693,-4.094474153297684,0.9946524064171101,-3.92883244206773,-0.27002592395102065,-12.084685197744513,-0.007894121596103504,-3.6251416009515953,-3.92883244206773,14.242573928907976
2025_1161_1281,Colorado St,Missouri,-4.80378559417116,-7.687682818944523,-1.1862745098039227,-0.9866310160427809,1.026737967914439,-1.575757575757578,-0.7344028520499144,-1.8975044563279866,-0.3039215686274508,-1.5098039215686256,-2.661319073083776,-1.7486631016042802,-2.8030303030303045,-6.760249554367192,-0.3975044563279866,-3.075757575757576,6.0,2.7691622103386813,0.0980392156862746,3.280748663101601,-2.4616755793226375,-0.29233511586452465,-1.5,-0.2014260249554365,-9.500891265597147,-6.0178253119429606,-2.785204991087342,-0.7406417112299479,-9.219251336898395,-4.2762923351158655,0.8128342245989284,-3.3765597147950075,-0.27002592395102065,-12.084685197744513,-0.0114598547100358,-6.488899058863561,-3.3765597147950075,21.91015515552994
2025_1161_1285,Colorado St,Montana,-10.294257710713907,0.5852080643067552,-1.1755218216318788,-0.3444022770398485,-0.8178368121442112,-2.3225806451612883,0.8481973434535064,-3.414611005692599,0.15844402277039826,0.24288425047438267,-0.9184060721062597,-0.2941176470588234,-0.14516129032258007,-7.589184060721053,0.537001897533206,0.3387096774193541,-2.0,3.391840607210625,-0.2998102466793169,3.0578747628083462,1.235294117647058,3.776091081593929,-0.3064516129032242,1.3889943074003792,-2.018975332068308,-0.9924098671726735,1.5246679316888052,0.9895635673624277,-0.21631878557874984,-0.946869070208729,0.6925996204933558,-0.5557874762808268,0.06899013723882119,10.278116628189341,0.0333892498241563,15.043074588971466,-0.5557874762808268,-8.360752461308687
2025_1161_1291,Colorado St,Mt St Mary's,-1.8635269641819292,10.889408476122469,-1.8226381461675576,-0.5623885918003566,-0.24598930481283432,-4.515151515151523,-5.704099821746883,-1.2005347593582876,-1.4251336898395728,2.641711229946523,0.8841354723707688,-1.566844919786095,1.40909090909091,-2.942067736185379,-2.639928698752229,0.2575757575757578,-4.0,1.7994652406417107,0.0980392156862746,-0.6586452762923365,-0.49197860962566864,0.7985739750445653,2.0454545454545467,0.6773618538324415,0.2263814616755795,0.9518716577540118,-1.7549019607843128,1.713903743315507,5.720142602495542,-0.8520499108734407,-3.035650623885921,-1.6651960784313786,0.046702206734713494,16.19986876996694,0.0284261667370432,21.695031068372103,-1.6651960784313786,-36.12648065650015
2025_1161_1303,Colorado St,NE Omaha,-9.345768242088994,0.12752773674321816,-2.1341911764705888,-0.4099264705882355,-0.976102941176471,-1.0,-4.139705882352946,-2.194852941176471,-1.8768382352941178,-2.6452205882352935,-2.6139705882352917,1.0183823529411766,-0.8125,-8.880514705882348,0.367647058823529,0.71875,-3.0,3.242647058823529,0.4522058823529411,0.8602941176470544,-2.952205882352942,1.178308823529413,-0.5,0.39705882352941124,-3.626838235294116,-1.9117647058823515,-1.5882352941176467,-1.0275735294117645,-2.514705882352942,-0.726102941176471,0.7389705882352917,-2.3477481617646987,0.06215607458448549,9.434801261747598,0.0348077164822523,14.979315232053581,-2.3477481617646987,-35.167659800547746
