Season,Team1,Team2,RatingDiff,Team1Win
2007,Maryland,Butler,5.8313194367732635,0
2007,Maryland,Davidson,10.519092592457481,1
2007,Memphis,Nevada,9.476633579996346,1
2007,Memphis,North Texas,23.404879462531948,1
2007,Memphis,Ohio St,-1.5661265750810465,0
2007,Memphis,Texas A&M,-1.7475918511791306,1
2007,Miami OH,Oregon,-11.10383659565696,0
2007,Michigan St,Marquette,2.200393878204192,1
2007,Michigan St,North Carolina,-10.991718137353669,0
2007,Nevada,Creighton,-2.262030130715706,1
2007,Nevada,Memphis,-9.476633579996346,0
2007,New Mexico St,Texas,-11.395132088679278,0
2007,Niagara,Florida A&M,6.79018855763271,1
2007,Niagara,Kansas,-26.283218010063603,0
2007,North Carolina,E Kentucky,31.882108745893145,1
2007,North Carolina,Georgetown,7.985887963386645,0
2007,North Carolina,Michigan St,10.991718137353669,1
2007,North Carolina,USC,14.853211671579118,1
2007,North Texas,Memphis,-23.404879462531948,0
2007,Notre Dame,Winthrop,9.131002110200129,0
2007,Ohio St,Central Conn,25.2701788914844,1
2007,Ohio St,Florida,-1.652149823503052,0
2007,Ohio St,Georgetown,2.25518327325344,1
2007,Ohio St,Memphis,1.5661265750810465,1
2007,Ohio St,Tennessee,7.63142383664057,1
2007,Ohio St,Xavier,7.285671868905478,1
2007,Old Dominion,Butler,-5.659381725861962,0
2007,Oral Roberts,Washington St,-8.005111671281394,0
2007,Oregon,Florida,-7.453479883812214,0
2007,Oregon,Miami OH,11.10383659565696,1
2007,Oregon,UNLV,3.6448681411242525,1
2007,Oregon,Winthrop,7.178559236967526,1
2007,Penn,Texas A&M,-17.638783549183913,0
2007,Pittsburgh,UCLA,-3.1415988148524256,0
2007,Pittsburgh,VCU,8.356259329936373,1
2007,Pittsburgh,Wright St,14.938270319430629,1
2007,Purdue,Arizona,-1.9013469690721365,1
2007,Purdue,Florida,-8.80604739691151,0
2007,S Illinois,Holy Cross,9.727192676041813,1
2007,S Illinois,Kansas,-10.107493080643804,0
2007,S Illinois,Virginia Tech,-2.086624553561082,1
2007,Stanford,Louisville,-4.77398120751052,0
2007,TAM C. Christi,Wisconsin,-16.963130359169394,0
2007,Tennessee,Long Beach St,11.148063014904363,1
2007,Tennessee,Ohio St,-7.63142383664057,0
2007,Tennessee,Virginia,0.9195592241249813,1
2007,Texas,New Mexico St,11.395132088679278,1
2007,Texas,USC,4.020629746363166,0
2007,Texas A&M,Louisville,6.175769907640227,1
2007,Texas A&M,Memphis,1.7475918511791306,0
2007,Texas A&M,Penn,17.638783549183913,1
2007,Texas Tech,Boston College,-3.919497850933107,0
2007,UCLA,Florida,-3.0647676540451876,0
2007,UCLA,Indiana,3.4736971246720785,1
2007,UCLA,Kansas,-2.9330372705516297,1
2007,UCLA,Pittsburgh,3.1415988148524256,1
2007,UCLA,Weber St,23.780421533936387,1
2007,UNLV,Georgia Tech,-5.812314961740892,1
2007,UNLV,Oregon,-3.6448681411242525,0
2007,UNLV,Wisconsin,-7.666097295529983,1
2007,USC,Arkansas,-1.5447730684415646,1
2007,USC,North Carolina,-14.853211671579118,0
2007,USC,Texas,-4.020629746363166,1
2007,VCU,Duke,-10.790119494409298,1
2007,VCU,Pittsburgh,-8.356259329936373,0
2007,Vanderbilt,G Washington,5.1055058184985755,1
2007,Vanderbilt,Georgetown,-7.938615176523626,0
2007,Vanderbilt,Washington St,-1.6210734964633797,1
2007,Villanova,Kentucky,-0.39381881246828243,0
2007,Virginia,SUNY Albany,14.39418541707086,1
2007,Virginia,Tennessee,-0.9195592241249813,0
2007,Virginia Tech,Illinois,0.5924087563519045,1
2007,Virginia Tech,S Illinois,2.086624553561082,0
2007,Washington St,Oral Roberts,8.005111671281394,1
2007,Washington St,Vanderbilt,1.6210734964633797,0
2007,Weber St,UCLA,-23.780421533936387,0
2007,Winthrop,Notre Dame,-9.131002110200129,1
2007,Winthrop,Oregon,-7.178559236967526,0
2007,Wisconsin,TAM C. Christi,16.963130359169394,1
2007,Wisconsin,UNLV,7.666097295529983,0
2007,Wright St,Pittsburgh,-14.938270319430629,0
2007,Xavier,BYU,3.140198756404553,1
2007,Xavier,Ohio St,-7.285671868905478,0
2008,American Univ,Tennessee,-21.380693373699312,0
2008,Arizona,West Virginia,-2.3388311130523114,0
2008,Arkansas,Indiana,-3.848149712349569,1
2008,Arkansas,North Carolina,-10.403706244214403,0
2008,Austin Peay,Texas,-21.253927579772306,0
2008,Baylor,Purdue,-0.8426399208360031,0
2008,Belmont,Duke,-23.881156678292907,0
2008,Boise St,Louisville,-15.93791327266462,0
2008,Butler,South Alabama,5.112795206630773,1
2008,Butler,Tennessee,-7.064181659130144,0
2008,BYU,Texas A&M,-4.412881343964999,0
2008,Clemson,Villanova,7.3372229038729895,0
2008,Connecticut,San Diego,13.380202422689532,0
2008,Coppin St,Mt St Mary's,-11.266700643470609,0
2008,Cornell,Stanford,-16.0943390415773,0
2008,CS Fullerton,Wisconsin,-14.827358678123549,0
2008,Davidson,Georgetown,-6.446836753624865,1
2008,Davidson,Gonzaga,-2.550095064240921,1
2008,Davidson,Kansas,-14.481846256653235,0
2008,Davidson,Wisconsin,-7.645998466602702,1
2008,Drake,WKU,5.440014385698575,0
2008,Duke,Belmont,23.881156678292907,1
2008,Duke,West Virginia,5.043161601205927,0
2008,George Mason,Notre Dame,-9.62628501025651,0
2008,Georgetown,Davidson,6.446836753624865,0
2008,Georgetown,UMBC,18.84504270389604,1
2008,Georgia,Xavier,-10.546262772434313,0
2008,Gonzaga,Davidson,2.550095064240921,0
2008,Indiana,Arkansas,3.848149712349569,0
2008,Kansas,Davidson,14.481846256653235,1
2008,Kansas,Memphis,4.049184588268421,1
2008,Kansas,North Carolina,3.9395721124693424,1
2008,Kansas,Portland St,24.891570825738032,1
2008,Kansas,UNLV,16.676762796843775,1
2008,Kansas,Villanova,16.609559697910484,1
2008,Kansas St,USC,1.9169273726541185,1
2008,Kansas St,Wisconsin,-3.4831110967029417,0
2008,Kent,UNLV,-2.2433712333074887,0
2008,Kentucky,Marquette,-9.133220683207108,0
2008,Louisville,Boise St,15.93791327266462,1
2008,Louisville,North Carolina,-5.171775396237177,0
2008,Louisville,Oklahoma,5.137069830004545,1
2008,Louisville,Tennessee,-1.3240852287790403,1
2008,Marquette,Kentucky,9.133220683207108,1
2008,Marquette,Stanford,1.3043939115152945,0
2008,Memphis,Kansas,-4.049184588268421,0
2008,Memphis,Michigan St,6.438927535395731,1
2008,Memphis,Mississippi St,9.9877882826999,1
2008,Memphis,Texas,4.383509007552206,1
2008,Memphis,UCLA,0.546411109069247,1
2008,Memphis,UT Arlington,25.8286690484749,1
2008,Miami FL,St Mary's CA,-0.6715824688355667,1
2008,Miami FL,Texas,-7.1994742728523775,0
2008,Michigan St,Memphis,-6.438927535395731,0
2008,Michigan St,Pittsburgh,0.6552895098019285,1
2008,Michigan St,Temple,8.1163796691276,1
2008,Mississippi St,Memphis,-9.9877882826999,0
2008,Mississippi St,Oregon,0.4232433531127828,1
2008,MS Valley St,UCLA,-37.48338885198317,0
2008,Mt St Mary's,Coppin St,11.266700643470609,1
2008,Mt St Mary's,North Carolina,-26.13639778266474,0
2008,North Carolina,Arkansas,10.403706244214403,1
2008,North Carolina,Kansas,-3.9395721124693424,0
2008,North Carolina,Louisville,5.171775396237177,1
2008,North Carolina,Mt St Mary's,26.13639778266474,1
2008,North Carolina,Washington St,6.753207413956339,1
2008,Notre Dame,George Mason,9.62628501025651,1
2008,Notre Dame,Washington St,-0.2744484397432281,0
2008,Oklahoma,Louisville,-5.137069830004545,0
2008,Oklahoma,St Joseph's PA,2.8793045881013786,1
2008,Oral Roberts,Pittsburgh,-9.014934584365527,0
2008,Oregon,Mississippi St,-0.4232433531127828,0
2008,Pittsburgh,Michigan St,-0.6552895098019285,0
2008,Pittsburgh,Oral Roberts,9.014934584365527,1
2008,Portland St,Kansas,-24.891570825738032,0
2008,Purdue,Baylor,0.8426399208360031,1
2008,Purdue,Xavier,-4.544804697851555,0
2008,San Diego,Connecticut,-13.380202422689532,1
2008,San Diego,WKU,-6.3895811990942235,0
2008,Siena,Vanderbilt,-8.260615899803863,1
2008,Siena,Villanova,-6.966544597428294,0
2008,South Alabama,Butler,-5.112795206630773,0
2008,St Joseph's PA,Oklahoma,-2.8793045881013786,0
2008,St Mary's CA,Miami FL,0.6715824688355667,0
2008,Stanford,Cornell,16.0943390415773,1
2008,Stanford,Marquette,-1.3043939115152945,1
2008,Stanford,Texas,-1.4507201032860984,0
2008,Temple,Michigan St,-8.1163796691276,0
2008,Tennessee,American Univ,21.380693373699312,1
2008,Tennessee,Butler,7.064181659130144,1
2008,Tennessee,Louisville,1.3240852287790403,0
2008,Texas,Austin Peay,21.253927579772306,1
2008,Texas,Memphis,-4.383509007552206,0
2008,Texas,Miami FL,7.1994742728523775,1
2008,Texas,Stanford,1.4507201032860984,1
2008,Texas A&M,BYU,4.412881343964999,1
2008,Texas A&M,UCLA,-5.851576043675845,0
2008,UCLA,Memphis,-0.546411109069247,0
2008,UCLA,MS Valley St,37.48338885198317,1
2008,UCLA,Texas A&M,5.851576043675845,1
2008,UCLA,WKU,13.429986120555903,1
2008,UCLA,Xavier,4.848166481974189,1
2008,UMBC,Georgetown,-18.84504270389604,0
2008,UNLV,Kansas,-16.676762796843775,0
2008,UNLV,Kent,2.2433712333074887,1
2008,USC,Kansas St,-1.9169273726541185,0
2008,UT Arlington,Memphis,-25.8286690484749,0
2008,Vanderbilt,Siena,8.260615899803863,0
2008,Villanova,Clemson,-7.3372229038729895,1
2008,Villanova,Kansas,-16.609559697910484,0
2008,Villanova,Siena,6.966544597428294,1
2008,WKU,Drake,-5.440014385698575,1
2008,WKU,San Diego,6.3895811990942235,1
2008,WKU,UCLA,-13.429986120555903,0
2008,Washington St,North Carolina,-6.753207413956339,0
2008,Washington St,Notre Dame,0.2744484397432281,1
2008,Washington St,Winthrop,12.194569614920837,1
2008,West Virginia,Arizona,2.3388311130523114,1
2008,West Virginia,Duke,-5.043161601205927,1
2008,West Virginia,Xavier,0.16752280016142151,0
2008,Winthrop,Washington St,-12.194569614920837,0
2008,Wisconsin,CS Fullerton,14.827358678123549,1
2008,Wisconsin,Davidson,7.645998466602702,0
2008,Wisconsin,Kansas St,3.4831110967029417,1
2008,Xavier,Georgia,10.546262772434313,1
2008,Xavier,Purdue,4.544804697851555,1
2008,Xavier,UCLA,-4.848166481974189,0
2008,Xavier,West Virginia,-0.16752280016142151,1
2009,Akron,Gonzaga,-16.604643803398723,0
2009,Alabama St,Morehead St,-1.8071342612693067,0
2009,American Univ,Villanova,-16.761551323572355,0
2009,Arizona,Cleveland St,5.944102415302206,1
2009,Arizona,Louisville,-8.202833691026807,0
2009,Arizona,Utah,-0.869086498933024,1
2009,Arizona St,Syracuse,0.007685227010142626,0
2009,Arizona St,Temple,8.532089638716922,1
2009,Binghamton,Duke,-24.391366459309012,0
2009,Boston College,USC,-3.7265051452162172,0
2009,Butler,LSU,-1.8948758108804302,0
2009,BYU,Texas A&M,5.959758722364677,0
2009,California,Maryland,3.154577295639829,0
2009,Chattanooga,Connecticut,-26.453395369902225,0
2009,Clemson,Michigan,4.993851608315753,0
2009,Cleveland St,Arizona,-5.944102415302206,0
2009,Cleveland St,Wake Forest,-10.004568649136337,1
2009,Connecticut,Chattanooga,26.453395369902225,1
2009,Connecticut,Michigan St,3.9331256700979793,0
2009,Connecticut,Missouri,1.1829347421332486,1
2009,Connecticut,Purdue,4.23759999066694,1
2009,Connecticut,Texas A&M,10.706738316731263,1
2009,Cornell,Missouri,-16.786216985234507,0
2009,CS Northridge,Memphis,-19.23100192886138,0
2009,Dayton,Kansas,-11.791362640301992,0
2009,Dayton,West Virginia,-12.630279969012095,1
2009,Duke,Binghamton,24.391366459309012,1
2009,Duke,Texas,6.483446538872164,1
2009,Duke,Villanova,4.653558813706134,0
2009,ETSU,Pittsburgh,-20.628903559163106,0
2009,Florida St,Wisconsin,-1.077405814189861,0
2009,Gonzaga,Akron,16.604643803398723,1
2009,Gonzaga,North Carolina,-4.394926257997156,0
2009,Gonzaga,WKU,16.995458047293578,1
2009,Illinois,WKU,11.997517824155914,0
2009,Kansas,Dayton,11.791362640301992,1
2009,Kansas,Michigan St,1.481701940302262,0
2009,Kansas,N Dakota St,11.825043060045214,1
2009,Louisville,Arizona,8.202833691026807,1
2009,Louisville,Michigan St,3.8730953753946977,0
2009,Louisville,Morehead St,24.56885413043467,1
2009,Louisville,Siena,13.145062451708213,1
2009,LSU,Butler,1.8948758108804302,1
2009,LSU,North Carolina,-12.20582763406252,0
2009,Marquette,Missouri,-4.050608022269721,0
2009,Marquette,Utah St,5.905217474192183,1
2009,Maryland,California,-3.154577295639829,1
2009,Maryland,Memphis,-10.640131448472365,0
2009,Memphis,CS Northridge,19.23100192886138,1
2009,Memphis,Maryland,10.640131448472365,1
2009,Memphis,Missouri,1.8786740842512657,0
2009,Michigan,Clemson,-4.993851608315753,1
2009,Michigan,Oklahoma,-6.436714090820269,0
2009,Michigan St,Connecticut,-3.9331256700979793,1
2009,Michigan St,Kansas,-1.481701940302262,1
2009,Michigan St,Louisville,-3.8730953753946977,1
2009,Michigan St,North Carolina,-7.297306367992338,0
2009,Michigan St,Robert Morris,17.581282180135084,1
2009,Michigan St,USC,2.728480605104876,1
2009,Minnesota,Texas,-2.8460673159758514,0
2009,Mississippi St,Washington,-7.832184243527985,0
2009,Missouri,Connecticut,-1.1829347421332486,0
2009,Missouri,Cornell,16.786216985234507,1
2009,Missouri,Marquette,4.050608022269721,1
2009,Missouri,Memphis,-1.8786740842512657,1
2009,Morehead St,Alabama St,1.8071342612693067,1
2009,Morehead St,Louisville,-24.56885413043467,0
2009,Morgan St,Oklahoma,-19.898912072978444,0
2009,N Dakota St,Kansas,-11.825043060045214,0
2009,North Carolina,Gonzaga,4.394926257997156,1
2009,North Carolina,LSU,12.20582763406252,1
2009,North Carolina,Michigan St,7.297306367992338,1
2009,North Carolina,Oklahoma,6.686529465113281,1
2009,North Carolina,Radford,27.432746009901432,1
2009,North Carolina,Villanova,7.924358072102816,1
2009,Northern Iowa,Purdue,-11.113173777000483,0
2009,Ohio St,Siena,4.870638274406611,0
2009,Oklahoma,Michigan,6.436714090820269,1
2009,Oklahoma,Morgan St,19.898912072978444,1
2009,Oklahoma,North Carolina,-6.686529465113281,0
2009,Oklahoma,Syracuse,0.1868702955142041,1
2009,Oklahoma St,Pittsburgh,-7.910600580132803,0
2009,Oklahoma St,Tennessee,-0.14358336378229453,1
2009,Pittsburgh,ETSU,20.628903559163106,1
2009,Pittsburgh,Oklahoma St,7.910600580132803,1
2009,Pittsburgh,Villanova,5.4284466195145455,0
2009,Pittsburgh,Xavier,7.8219632222310835,1
2009,Portland St,Xavier,-11.793674933338606,0
2009,Purdue,Connecticut,-4.23759999066694,0
2009,Purdue,Northern Iowa,11.113173777000483,1
2009,Purdue,Washington,-0.6668194763550765,1
2009,Radford,North Carolina,-27.432746009901432,0
2009,Robert Morris,Michigan St,-17.581282180135084,0
2009,SF Austin,Syracuse,-15.82521024547506,0
2009,Siena,Louisville,-13.145062451708213,0
2009,Siena,Ohio St,-4.870638274406611,1
2009,Syracuse,Arizona St,-0.007685227010142626,1
2009,Syracuse,Oklahoma,-0.1868702955142041,0
2009,Syracuse,SF Austin,15.82521024547506,1
2009,Temple,Arizona St,-8.532089638716922,0
2009,Tennessee,Oklahoma St,0.14358336378229453,0
2009,Texas,Duke,-6.483446538872164,0
2009,Texas,Minnesota,2.8460673159758514,1
2009,Texas A&M,BYU,-5.959758722364677,1
2009,Texas A&M,Connecticut,-10.706738316731263,0
2009,UCLA,VCU,12.831801214262873,1
2009,UCLA,Villanova,3.61482812177897,0
2009,USC,Boston College,3.7265051452162172,1
2009,USC,Michigan St,-2.728480605104876,0
2009,Utah,Arizona,0.869086498933024,0
2009,Utah St,Marquette,-5.905217474192183,0
2009,VCU,UCLA,-12.831801214262873,0
2009,Villanova,American Univ,16.761551323572355,1
2009,Villanova,Duke,-4.653558813706134,1
2009,Villanova,North Carolina,-7.924358072102816,0
2009,Villanova,Pittsburgh,-5.4284466195145455,1
2009,Villanova,UCLA,-3.61482812177897,1
2009,WKU,Gonzaga,-16.995458047293578,0
2009,WKU,Illinois,-11.997517824155914,1
2009,Wake Forest,Cleveland St,10.004568649136337,0
2009,Washington,Mississippi St,7.832184243527985,1
2009,Washington,Purdue,0.6668194763550765,0
2009,West Virginia,Dayton,12.630279969012095,0
2009,Wisconsin,Florida St,1.077405814189861,1
2009,Wisconsin,Xavier,-1.2732204029315888,0
2009,Xavier,Pittsburgh,-7.8219632222310835,0
2009,Xavier,Portland St,11.793674933338606,1
2009,Xavier,Wisconsin,1.2732204029315888,1
2010,Ark Pine Bluff,Duke,-34.097974046763014,0
2010,Ark Pine Bluff,Winthrop,-1.4777852139619494,1
2010,Baylor,Duke,-7.67810795259178,0
2010,Baylor,Old Dominion,6.1834896065396965,1
2010,Baylor,Sam Houston St,14.57073526408405,1
2010,Baylor,St Mary's CA,3.887249406793389,1
2010,Butler,Duke,-12.67687330254444,0
2010,Butler,Kansas St,-7.3125976879744385,1
2010,Butler,Michigan St,-3.6081759623621927,1
2010,Butler,Murray St,4.272461325758567,1
2010,Butler,Syracuse,-9.3077083129986,1
2010,Butler,UTEP,-0.7810891140431071,1
2010,BYU,Florida,7.063289616838425,1
2010,BYU,Kansas St,-0.5388528197176434,0
2010,California,Duke,-7.895343656330848,0
2010,California,Louisville,2.7519091677381162,1
2010,Clemson,Missouri,-1.2483039716292375,0
2010,Cornell,Kentucky,-14.038842230513747,0
2010,Cornell,Temple,-6.329381646939662,1
2010,Cornell,Wisconsin,-12.926953413551217,1
2010,Duke,Ark Pine Bluff,34.097974046763014,1
2010,Duke,Baylor,7.67810795259178,1
2010,Duke,Butler,12.67687330254444,1
2010,Duke,California,7.895343656330848,1
2010,Duke,Purdue,7.503678953168528,1
2010,Duke,West Virginia,6.354738017135485,1
2010,ETSU,Kentucky,-21.685548263199355,0
2010,Florida,BYU,-7.063289616838425,0
2010,Florida St,Gonzaga,2.694726197256843,0
2010,Georgetown,Ohio,14.262359294852136,0
2010,Georgia Tech,Ohio St,-5.256533720053543,0
2010,Georgia Tech,Oklahoma St,1.7798283778667638,1
2010,Gonzaga,Florida St,-2.694726197256843,1
2010,Gonzaga,Syracuse,-9.371848623623572,0
2010,Houston,Maryland,-11.396275926151905,0
2010,Kansas,Lehigh,30.064117819366015,1
2010,Kansas,Northern Iowa,14.944114615646601,0
2010,Kansas St,Butler,7.3125976879744385,0
2010,Kansas St,BYU,0.5388528197176434,1
2010,Kansas St,North Texas,22.13938625422565,1
2010,Kansas St,Xavier,4.248059962285019,1
2010,Kentucky,Cornell,14.038842230513747,1
2010,Kentucky,ETSU,21.685548263199355,1
2010,Kentucky,Wake Forest,8.523441632462257,1
2010,Kentucky,West Virginia,1.641673983796064,0
2010,Lehigh,Kansas,-30.064117819366015,0
2010,Louisville,California,-2.7519091677381162,0
2010,Marquette,Washington,-0.6438742950479792,0
2010,Maryland,Houston,11.396275926151905,1
2010,Maryland,Michigan St,2.309824048409393,0
2010,Michigan St,Butler,3.6081759623621927,0
2010,Michigan St,Maryland,-2.309824048409393,1
2010,Michigan St,New Mexico St,14.264158417605852,1
2010,Michigan St,Northern Iowa,5.22341031805275,1
2010,Michigan St,Tennessee,0.2280977903585466,1
2010,Minnesota,Xavier,0.580613960030707,0
2010,Missouri,Clemson,1.2483039716292375,1
2010,Missouri,West Virginia,-1.2522438475310729,0
2010,Montana,New Mexico,-9.407587118251755,0
2010,Morgan St,West Virginia,-20.398534979409924,0
2010,Murray St,Butler,-4.272461325758567,0
2010,Murray St,Vanderbilt,-7.25588538056309,1
2010,New Mexico,Montana,9.407587118251755,1
2010,New Mexico,Washington,-3.167848483740368,0
2010,New Mexico St,Michigan St,-14.264158417605852,0
2010,North Texas,Kansas St,-22.13938625422565,0
2010,Northern Iowa,Kansas,-14.944114615646601,1
2010,Northern Iowa,Michigan St,-5.22341031805275,0
2010,Northern Iowa,UNLV,-2.1226921080882377,1
2010,Notre Dame,Old Dominion,2.0283973525576755,0
2010,Oakland,Pittsburgh,-13.714715548333817,0
2010,Ohio,Georgetown,-14.262359294852136,1
2010,Ohio,Tennessee,-12.22450493680897,0
2010,Ohio St,Georgia Tech,5.256533720053543,1
2010,Ohio St,UC Santa Barbara,20.133253783923806,1
2010,Ohio St,Tennessee,3.725514900217135,0
2010,Oklahoma St,Georgia Tech,-1.7798283778667638,0
2010,Old Dominion,Baylor,-6.1834896065396965,0
2010,Old Dominion,Notre Dame,-2.0283973525576755,1
2010,Pittsburgh,Oakland,13.714715548333817,1
2010,Pittsburgh,Xavier,-1.4600850142571087,0
2010,Purdue,Duke,-7.503678953168528,0
2010,Purdue,Siena,9.531606988503535,1
2010,Purdue,Texas A&M,2.4759814679321934,1
2010,Richmond,St Mary's CA,-3.6071677054375773,0
2010,Robert Morris,Villanova,-22.570313400868116,0
2010,Sam Houston St,Baylor,-14.57073526408405,0
2010,San Diego St,Tennessee,-4.485503277149702,0
2010,UC Santa Barbara,Ohio St,-20.133253783923806,0
2010,Siena,Purdue,-9.531606988503535,0
2010,St Mary's CA,Baylor,-3.887249406793389,0
2010,St Mary's CA,Richmond,3.6071677054375773,1
2010,St Mary's CA,Villanova,-4.040685439957047,1
2010,Syracuse,Butler,9.3077083129986,0
2010,Syracuse,Gonzaga,9.371848623623572,1
2010,Syracuse,Vermont,23.614467139495375,1
2010,Temple,Cornell,6.329381646939662,0
2010,Tennessee,Michigan St,-0.2280977903585466,0
2010,Tennessee,Ohio,12.22450493680897,1
2010,Tennessee,Ohio St,-3.725514900217135,1
2010,Tennessee,San Diego St,4.485503277149702,1
2010,Texas,Wake Forest,6.925222364226835,0
2010,Texas A&M,Purdue,-2.4759814679321934,0
2010,Texas A&M,Utah St,1.3749466379578354,1
2010,UNLV,Northern Iowa,2.1226921080882377,0
2010,Utah St,Texas A&M,-1.3749466379578354,0
2010,UTEP,Butler,0.7810891140431071,0
2010,Vanderbilt,Murray St,7.25588538056309,0
2010,Vermont,Syracuse,-23.614467139495375,0
2010,Villanova,Robert Morris,22.570313400868116,1
2010,Villanova,St Mary's CA,4.040685439957047,0
2010,Wake Forest,Kentucky,-8.523441632462257,0
2010,Wake Forest,Texas,-6.925222364226835,1
2010,Washington,Marquette,0.6438742950479792,1
2010,Washington,New Mexico,3.167848483740368,1
2010,Washington,West Virginia,-2.5251855835860297,0
2010,West Virginia,Duke,-6.354738017135485,0
2010,West Virginia,Kentucky,-1.641673983796064,1
2010,West Virginia,Missouri,1.2522438475310729,1
2010,West Virginia,Morgan St,20.398534979409924,1
2010,West Virginia,Washington,2.5251855835860297,1
2010,Winthrop,Ark Pine Bluff,1.4777852139619494,0
2010,Wisconsin,Cornell,12.926953413551217,0
2010,Wisconsin,Wofford,15.779977455514155,1
2010,Wofford,Wisconsin,-15.779977455514155,0
2010,Xavier,Kansas St,-4.248059962285019,0
2010,Xavier,Minnesota,-0.580613960030707,1
2010,Xavier,Pittsburgh,1.4600850142571087,1
2011,Akron,Notre Dame,-16.940607027071827,0
2011,Alabama St,UT San Antonio,-7.4962801678082185,0
2011,Arizona,Connecticut,-0.851707134077877,0
2011,Arizona,Duke,-8.799750855654707,1
2011,Arizona,Memphis,9.344646929787604,1
2011,Arizona,Texas,-5.226702731068922,1
2011,Ark Little Rock,UNC Asheville,-3.646122400436497,0
2011,Belmont,Wisconsin,-5.668074739602343,0
2011,Boston Univ,Kansas,-27.538405997614735,0
2011,Bucknell,Connecticut,-14.141605210715488,0
2011,Butler,Connecticut,-6.52274492385035,0
2011,Butler,Florida,-5.062961365910457,1
2011,Butler,Old Dominion,1.7476533929100935,1
2011,Butler,Pittsburgh,-10.749146826248765,1
2011,Butler,VCU,4.94452370210875,1
2011,Butler,Wisconsin,-8.306654230183902,1
2011,BYU,Florida,3.2423085604655704,0
2011,BYU,Gonzaga,4.800659791646256,1
2011,BYU,Wofford,14.926313264003937,1
2011,Cincinnati,Connecticut,-1.592683941945051,0
2011,Cincinnati,Missouri,-0.0036674583122326965,1
2011,Clemson,UAB,4.41923319147862,1
2011,Clemson,West Virginia,-2.8844840273077406,0
2011,Connecticut,Arizona,0.851707134077877,1
2011,Connecticut,Bucknell,14.141605210715488,1
2011,Connecticut,Butler,6.52274492385035,1
2011,Connecticut,Cincinnati,1.592683941945051,1
2011,Connecticut,Kentucky,-3.1784081420908414,1
2011,Connecticut,San Diego St,-1.2291143002426068,1
2011,Duke,Arizona,8.799750855654707,0
2011,Duke,Hampton,29.792125867402184,1
2011,Duke,Michigan,11.965638738198956,1
2011,Florida,Butler,5.062961365910457,0
2011,Florida,BYU,-3.2423085604655704,1
2011,Florida,UC Santa Barbara,13.737453078536214,1
2011,Florida,UCLA,3.708938109854664,1
2011,Florida St,Notre Dame,-6.221084014359748,1
2011,Florida St,Texas A&M,-0.3673997424750297,1
2011,Florida St,VCU,7.145996913768505,0
2011,George Mason,Ohio St,-13.641785524031656,0
2011,George Mason,Villanova,-3.7434111487496313,1
2011,Georgetown,VCU,9.936085511130976,0
2011,Georgia,Washington,-10.504681945295385,0
2011,Gonzaga,BYU,-4.800659791646256,0
2011,Gonzaga,St John's,0.31295507081451923,1
2011,Hampton,Duke,-29.792125867402184,0
2011,Illinois,Kansas,-8.37557160616176,0
2011,Illinois,UNLV,1.3310302953822912,1
2011,Indiana St,Syracuse,-16.377765047393808,0
2011,Kansas,Boston Univ,27.538405997614735,1
2011,Kansas,Illinois,8.37557160616176,1
2011,Kansas,Richmond,13.92253776343675,1
2011,Kansas,VCU,19.309987266512017,0
2011,Kansas St,Utah St,1.2525110458647823,1
2011,Kansas St,Wisconsin,-4.058034451890418,0
2011,Kentucky,Connecticut,3.1784081420908414,0
2011,Kentucky,North Carolina,1.7555892180553307,1
2011,Kentucky,Ohio St,-5.145623591728516,1
2011,Kentucky,Princeton,16.870956375077924,1
2011,Kentucky,West Virginia,3.95934005604013,1
2011,LIU Brooklyn,North Carolina,-16.25001783098901,0
2011,Louisville,Morehead St,16.86892719011621,0
2011,Marquette,North Carolina,-3.4633193357330185,0
2011,Marquette,Syracuse,-4.0987428865470505,1
2011,Marquette,Xavier,2.886825350944939,1
2011,Memphis,Arizona,-9.344646929787604,0
2011,Michigan,Duke,-11.965638738198956,0
2011,Michigan,Tennessee,1.3801831714724493,1
2011,Michigan St,UCLA,1.8327512592675816,0
2011,Missouri,Cincinnati,0.0036674583122326965,0
2011,Morehead St,Louisville,-16.86892719011621,1
2011,Morehead St,Richmond,-8.671923413280405,0
2011,N Colorado,San Diego St,-16.7599846073534,0
2011,North Carolina,Kentucky,-1.7555892180553307,0
2011,North Carolina,LIU Brooklyn,16.25001783098901,1
2011,North Carolina,Marquette,3.4633193357330185,1
2011,North Carolina,Washington,-2.209335796067677,1
2011,Notre Dame,Akron,16.940607027071827,1
2011,Notre Dame,Florida St,6.221084014359748,0
2011,Oakland,Texas,-13.43454552684418,0
2011,Ohio St,George Mason,13.641785524031656,1
2011,Ohio St,Kentucky,5.145623591728516,0
2011,Ohio St,UT San Antonio,31.29485796106622,1
2011,Old Dominion,Butler,-1.7476533929100935,0
2011,Penn St,Temple,-0.5769897752847939,0
2011,Pittsburgh,Butler,10.749146826248765,0
2011,Pittsburgh,UNC Asheville,21.91041335318614,1
2011,Princeton,Kentucky,-16.870956375077924,0
2011,Purdue,St Peter's,20.037838708066857,1
2011,Purdue,VCU,14.384673879673162,0
2011,Richmond,Kansas,-13.92253776343675,0
2011,Richmond,Morehead St,8.671923413280405,1
2011,Richmond,Vanderbilt,-4.2643238857700325,1
