school_abbr,job_category,salary
UNC-CH,professor,187096.0
UNC-CH,professor,301500.0
UNC-CH,associate_professor,93427.0
UNC-CH,professor,177331.0
UNC-CH,associate_professor,159650.0
UNC-CH,associate_professor,236448.0
UNC-CH,professor,159868.0
UNC-CH,professor,157734.0
UNC-CH,professor,317980.0
UNC-CH,associate_professor,143206.0
UNC-CH,professor,280000.0
UNC-CH,professor,660000.0
UNC-CH,assistant_professor,136996.0
UNC-CH,assistant_professor,115288.0
UNC-CH,professor,238014.0
UNC-CH,professor,177979.0
UNC-CH,assistant_professor,225000.0
UNC-CH,professor,69573.0
UNC-CH,associate_professor,129397.0
UNC-CH,lecturer,233878.0
UNC-CH,professor,192780.0
UNC-CH,professor,68817.0
UNC-CH,associate_professor,99603.0
UNC-CH,lecturer,99713.0
UNC-CH,associate_professor,60131.0
UNC-CH,professor,190000.0
UNC-CH,associate_professor,61704.0
UNC-CH,associate_professor,495382.0
UNC-CH,assistant_professor,312000.0
UNC-CH,associate_professor,63734.0
UNC-CH,assistant_professor,88580.0
UNC-CH,associate_professor,249500.0
UNC-CH,assistant_professor,89037.0
UNC-CH,associate_professor,89577.0
UNC-CH,assistant_professor,330000.0
UNC-CH,assistant_professor,83500.0
UNC-CH,associate_professor,192867.0
UNC-CH,professor,145475.0
UNC-CH,assistant_professor,234566.0
UNC-CH,associate_professor,103000.0
UNC-CH,associate_professor,157590.0
UNC-CH,assistant_professor,221000.0
UNC-CH,assistant_professor,184576.0
UNC-CH,assistant_professor,103000.0
UNC-CH,assistant_professor,247739.0
UNC-CH,assistant_professor,153858.0
UNC-CH,assistant_professor,69000.0
UNC-CH,associate_professor,320000.0
UNC-CH,assistant_professor,273000.0
UNC-CH,professor,169141.0
UNC-CH,assistant_professor,183600.0
UNC-CH,assistant_professor,229692.5
UNC-CH,assistant_professor,70500.0
UNC-CH,professor,180901.0
UNC-CH,assistant_professor,215000.0
UNC-CH,assistant_professor,391000.0
UNC-CH,assistant_professor,87400.0
UNC-CH,assistant_professor,361604.0
UNC-CH,assistant_professor,86005.0
UNC-CH,assistant_professor,91508.0
UNC-CH,associate_professor,346238.0
UNC-CH,assistant_professor,245200.0
UNC-CH,associate_professor,200673.0
UNC-CH,assistant_professor,100940.0
UNC-CH,assistant_professor,238450.0
UNC-CH,lecturer,103799.0
UNC-CH,assistant_professor,80327.0
UNC-CH,associate_professor,386911.0
UNC-CH,associate_professor,220000.0
UNC-CH,assistant_professor,189685.0
UNC-CH,professor,260000.0
UNC-CH,assistant_professor,81334.98
UNC-CH,assistant_professor,98800.0
UNC-CH,professor,257304.0
UNC-CH,assistant_professor,130810.0
UNC-CH,assistant_professor,132730.0
UNC-CH,professor,250723.0
UNC-CH,assistant_professor,80326.7
UNC-CH,professor,76912.0
UNC-CH,assistant_professor,110000.0
UNC-CH,associate_professor,228978.0
UNC-CH,assistant_professor,127329.0
UNC-CH,associate_professor,77801.0
UNC-CH,assistant_professor,100000.0
UNC-CH,professor,189342.0
UNC-CH,associate_professor,241852.0
UNC-CH,associate_professor,152000.0
UNC-CH,assistant_professor,90321.0
UNC-CH,associate_professor,274400.0
UNC-CH,professor,249910.15
UNC-CH,associate_professor,160680.0
UNC-CH,associate_professor,231249.0
UNC-CH,assistant_professor,87035.0
UNC-CH,associate_professor,152845.0
UNC-CH,professor,288915.0
UNC-CH,assistant_professor,85233.0
UNC-CH,associate_professor,535000.0
UNC-CH,assistant_professor,127500.0
UNC-CH,associate_professor,107120.0
UNC-CH,assistant_professor,200518.0
UNC-CH,associate_professor,144763.0
UNC-CH,assistant_professor,123600.0
UNC-CH,assistant_professor,103000.0
UNC-CH,assistant_professor,206783.0
UNC-CH,associate_professor,86788.0
UNC-CH,assistant_professor,312000.0
UNC-CH,assistant_professor,150000.0
UNC-CH,assistant_professor,308600.0
UNC-CH,assistant_professor,155324.0
UNC-CH,assistant_professor,110000.0
UNC-CH,associate_professor,131751.0
UNC-CH,associate_professor,59649.0
UNC-CH,professor,335000.0
UNC-CH,associate_professor,128750.0
UNC-CH,assistant_professor,198172.0
UNC-CH,assistant_professor,250278.0
UNC-CH,lecturer,55938.48
UNC-CH,assistant_professor,275000.0
UNC-CH,assistant_professor,91945.0
UNC-CH,assistant_professor,102300.0
UNC-CH,associate_professor,315000.0
UNC-CH,professor,259910.04
UNC-CH,assistant_professor,93000.0
UNC-CH,assistant_professor,93000.0
UNC-CH,professor,240000.0
UNC-CH,lecturer,111724.34
UNC-CH,professor,339578.0
UNC-CH,lecturer,113905.0
UNC-CH,assistant_professor,398979.0
UNC-CH,associate_professor,128000.0
UNC-CH,associate_professor,169552.0
UNC-CH,assistant_professor,66950.0
UNC-CH,professor,237593.0
UNC-CH,assistant_professor,197750.0
UNC-CH,assistant_professor,225500.0
UNC-CH,assistant_professor,212000.0
UNC-CH,assistant_professor,280000.0
UNC-CH,associate_professor,281700.0
UNC-CH,professor,185400.0
UNC-CH,lecturer,147312.0
UNC-CH,professor,171847.0
UNC-CH,associate_professor,118450.0
UNC-CH,assistant_professor,84460.0
UNC-CH,assistant_professor,215000.0
UNC-CH,assistant_professor,84460.0
UNC-CH,assistant_professor,275211.0
UNC-CH,associate_professor,154109.0
UNC-CH,lecturer,104000.0
UNC-CH,assistant_professor,80327.0
UNC-CH,associate_professor,315000.0
UNC-CH,lecturer,86590.0
UNC-CH,lecturer,194160.0
UNC-CH,associate_professor,241599.0
UNC-CH,assistant_professor,70000.0
UNC-CH,assistant_professor,65000.0
UNC-CH,assistant_professor,84460.0
UNC-CH,professor,263868.0
UNC-CH,assistant_professor,270000.0
UNC-CH,professor,250000.0
UNC-CH,professor,81109.0
UNC-CH,associate_professor,107353.0
UNC-CH,assistant_professor,77000.0
UNC-CH,assistant_professor,141415.0
UNC-CH,assistant_professor,72000.0
UNC-CH,professor,170000.0
UNC-CH,assistant_professor,185400.0
UNC-CH,assistant_professor,92821.0
UNC-CH,assistant_professor,80327.0
UNC-CH,professor,275000.0
UNC-CH,assistant_professor,106600.0
UNC-CH,assistant_professor,170000.0
UNC-CH,assistant_professor,130050.0
UNC-CH,assistant_professor,95481.0
UNC-CH,assistant_professor,276712.0
UNC-CH,associate_professor,149968.0
UNC-CH,assistant_professor,94266.0
UNC-CH,professor,245418.0
UNC-CH,assistant_professor,343874.0
UNC-CH,associate_professor,105000.0
UNC-CH,lecturer,88400.0
UNC-CH,administrator,327064.0
UNC-CH,associate_professor,144300.0
UNC-CH,professor,190146.0
UNC-CH,associate_professor,249541.0
UNC-CH,associate_professor,103710.0
UNC-CH,assistant_professor,105000.0
UNC-CH,assistant_professor,132651.0
UNC-CH,assistant_professor,207727.0
UNC-CH,assistant_professor,280000.0
UNC-CH,assistant_professor,187500.0
UNC-CH,associate_professor,158087.0
UNC-CH,assistant_professor,100693.0
UNC-CH,lecturer,72100.0
UNC-CH,associate_professor,133900.0
UNC-CH,assistant_professor,83450.0
UNC-CH,associate_professor,150822.0
UNC-CH,assistant_professor,133900.0
UNC-CH,assistant_professor,55702.0
UNC-CH,professor,318297.6
UNC-CH,assistant_professor,290000.0
UNC-CH,assistant_professor,180000.0
UNC-CH,assistant_professor,62816.0
UNC-CH,associate_professor,78328.0
UNC-CH,assistant_professor,91855.0
UNC-CH,associate_professor,118670.0
UNC-CH,assistant_professor,89844.0
UNC-CH,associate_professor,196104.5
UNC-CH,administrator,153871.0
UNC-CH,professor,550877.0
UNC-CH,lecturer,209452.0
UNC-CH,professor,278613.0
UNC-CH,professor,321754.0
UNC-CH,professor,154281.0
UNC-CH,professor,156935.0
UNC-CH,professor,259981.0
UNC-CH,professor,334968.0
UNC-CH,professor,154186.0
UNC-CH,professor,154186.0
UNC-CH,professor,133197.0
UNC-CH,associate_professor,240000.0
UNC-CH,associate_professor,114635.0
UNC-CH,associate_professor,85106.0
UNC-CH,professor,275000.0
UNC-CH,administrator,518312.0
UNC-CH,professor,106654.0
UNC-CH,associate_professor,326065.0
UNC-CH,professor,345839.0
UNC-CH,associate_professor,77960.0
UNC-CH,professor,170234.0
UNC-CH,professor,250036.0
UNC-CH,professor,386172.0
UNC-CH,associate_professor,111560.0
UNC-CH,associate_professor,199190.0
UNC-CH,associate_professor,102766.0
UNC-CH,professor,289150.0
UNC-CH,professor,174750.0
UNC-CH,associate_professor,260806.0
UNC-CH,professor,361935.0
UNC-CH,professor,324692.0
UNC-CH,professor,174197.0
UNC-CH,professor,182186.0
UNC-CH,assistant_professor,139059.0
UNC-CH,associate_professor,158000.0
UNC-CH,associate_professor,99470.0
UNC-CH,assistant_professor,280000.0
UNC-CH,assistant_professor,107967.0
UNC-CH,associate_professor,98205.0
UNC-CH,professor,133900.0
UNC-CH,professor,183818.0
UNC-CH,professor,206771.0
UNC-CH,professor,207060.0
UNC-CH,professor,159131.0
UNC-CH,professor,287046.0
UNC-CH,associate_professor,95914.0
UNC-CH,associate_professor,231249.0
UNC-CH,professor,127964.0
UNC-CH,associate_professor,47266.0
UNC-CH,assistant_professor,240000.0
UNC-CH,associate_professor,100879.0
UNC-CH,professor,325078.4
UNC-CH,professor,108193.0
UNC-CH,professor,127765.0
UNC-CH,associate_professor,73866.0
UNC-CH,associate_professor,157590.0
UNC-CH,professor,171210.0
UNC-CH,professor,245548.0
UNC-CH,professor,190000.0
UNC-CH,professor,215581.0
UNC-CH,professor,220787.0
UNC-CH,professor,195000.0
UNC-CH,assistant_professor,270000.0
UNC-CH,associate_professor,130000.0
UNC-CH,assistant_professor,187850.0
UNC-CH,assistant_professor,105000.0
UNC-CH,assistant_professor,90000.0
UNC-CH,professor,263868.0
UNC-CH,assistant_professor,88910.0
UNC-CH,assistant_professor,210005.0
UNC-CH,associate_professor,432622.0
UNC-CH,assistant_professor,232804.0
UNC-CH,assistant_professor,220000.0
UNC-CH,lecturer,78200.0
UNC-CH,professor,304883.88
UNC-CH,assistant_professor,295000.0
UNC-CH,associate_professor,266269.0
UNC-CH,assistant_professor,132005.0
UNC-CH,assistant_professor,116002.0
UNC-CH,assistant_professor,111970.0
UNC-CH,associate_professor,312654.0
UNC-CH,associate_professor,162539.0
UNC-CH,assistant_professor,90913.0
UNC-CH,assistant_professor,98404.95
UNC-CH,assistant_professor,91181.78
UNC-CH,associate_professor,143023.0
UNC-CH,associate_professor,167422.0
UNC-CH,assistant_professor,89981.0
UNC-CH,professor,76484.0
UNC-CH,assistant_professor,266086.0
UNC-CH,assistant_professor,270000.0
UNC-CH,assistant_professor,375225.0
UNC-CH,associate_professor,98516.0
UNC-CH,assistant_professor,102000.0
UNC-CH,assistant_professor,267500.0
UNC-CH,associate_professor,354565.0
UNC-CH,assistant_professor,205607.0
UNC-CH,lecturer,100000.0
UNC-CH,assistant_professor,71500.0
UNC-CH,assistant_professor,65000.0
UNC-CH,associate_professor,121000.0
UNC-CH,associate_professor,168500.0
UNC-CH,associate_professor,369624.0
UNC-CH,assistant_professor,220775.0
UNC-CH,professor,147070.0
UNC-CH,assistant_professor,85272.0
UNC-CH,associate_professor,104435.0
UNC-CH,assistant_professor,93730.0
UNC-CH,professor,200000.0
UNC-CH,associate_professor,61915.0
UNC-CH,administrator,352564.0
UNC-CH,professor,424633.0
UNC-CH,assistant_professor,132000.0
UNC-CH,professor,200069.0
UNC-CH,assistant_professor,206783.0
UNC-CH,lecturer,78227.0
UNC-CH,professor,263601.0
UNC-CH,professor,625000.0
UNC-CH,professor,121390.0
UNC-CH,assistant_professor,84924.0
UNC-CH,assistant_professor,200000.0
UNC-CH,assistant_professor,95000.0
UNC-CH,assistant_professor,99492.0
UNC-CH,assistant_professor,165581.0
UNC-CH,assistant_professor,247500.0
UNC-CH,assistant_professor,154800.0
UNC-CH,assistant_professor,282000.0
UNC-CH,assistant_professor,228800.0
UNC-CH,assistant_professor,345330.0
UNC-CH,professor,190000.0
UNC-CH,assistant_professor,210013.0
UNC-CH,assistant_professor,144200.0
UNC-CH,lecturer,113642.0
UNC-CH,assistant_professor,80326.7
UNC-CH,administrator,204881.0
UNC-CH,associate_professor,137800.0
UNC-CH,lecturer,135000.0
UNC-CH,assistant_professor,126570.0
UNC-CH,assistant_professor,255000.0
UNC-CH,assistant_professor,130000.0
UNC-CH,associate_professor,308124.0
UNC-CH,professor,265000.0
UNC-CH,associate_professor,62186.0
UNC-CH,associate_professor,139763.0
UNC-CH,lecturer,117619.0
UNC-CH,professor,155000.0
UNC-CH,assistant_professor,205607.0
UNC-CH,assistant_professor,80340.0
UNC-CH,lecturer,88400.0
UNC-CH,lecturer,60000.0
UNC-CH,associate_professor,96540.0
UNC-CH,professor,176755.0
UNC-CH,lecturer,61285.0
UNC-CH,professor,158900.0
UNC-CH,assistant_professor,67515.0
UNC-CH,professor,452771.0
UNC-CH,assistant_professor,83000.0
UNC-CH,assistant_professor,86000.0
UNC-CH,assistant_professor,140000.0
UNC-CH,professor,341135.0
UNC-CH,assistant_professor,156000.0
UNC-CH,professor,140526.0
UNC-CH,assistant_professor,100000.0
UNC-CH,administrator,195700.0
UNC-CH,associate_professor,315000.0
UNC-CH,associate_professor,525000.0
UNC-CH,assistant_professor,80326.7
UNC-CH,assistant_professor,271414.0
UNC-CH,associate_professor,114441.0
UNC-CH,professor,174250.0
UNC-CH,professor,239591.0
UNC-CH,lecturer,88400.0
UNC-CH,assistant_professor,93840.0
UNC-CH,professor,280831.0
UNC-CH,assistant_professor,69000.0
UNC-CH,assistant_professor,88500.0
UNC-CH,assistant_professor,155324.0
UNC-CH,associate_professor,95945.0
UNC-CH,assistant_professor,220000.0
UNC-CH,assistant_professor,82000.0
UNC-CH,assistant_professor,163000.0
UNC-CH,assistant_professor,139834.0
UNC-CH,associate_professor,244000.0
UNC-CH,associate_professor,113539.0
UNC-CH,associate_professor,96813.0
UNC-CH,assistant_professor,102000.0
UNC-CH,assistant_professor,92137.0
UNC-CH,professor,204196.0
UNC-CH,assistant_professor,96500.0
UNC-CH,assistant_professor,150000.0
UNC-CH,assistant_professor,72000.0
UNC-CH,associate_professor,128318.0
UNC-CH,professor,337775.0
UNC-CH,professor,174759.0
UNC-CH,professor,89000.0
UNC-CH,associate_professor,125000.0
UNC-CH,professor,213872.0
UNC-CH,associate_professor,245007.0
UNC-CH,professor,231000.0
UNC-CH,professor,389490.0
UNC-CH,professor,174402.0
UNC-CH,professor,281407.0
UNC-CH,professor,125699.0
UNC-CH,professor,139907.0
UNC-CH,professor,360000.0
UNC-CH,assistant_professor,138587.0
UNC-CH,professor,245145.0
UNC-CH,professor,550000.0
UNC-CH,professor,132508.0
UNC-CH,professor,135068.0
UNC-CH,professor,158893.0
UNC-CH,lecturer,120000.0
UNC-CH,professor,114981.0
UNC-CH,professor,159621.0
UNC-CH,assistant_professor,215128.0
UNC-CH,professor,101594.4
UNC-CH,lecturer,250551.0
UNC-CH,administrator,141100.0
UNC-CH,professor,395116.24
UNC-CH,associate_professor,118000.0
UNC-CH,associate_professor,181087.0
UNC-CH,associate_professor,403607.0
UNC-CH,assistant_professor,270000.0
UNC-CH,associate_professor,220447.0
UNC-CH,associate_professor,106090.0
UNC-CH,professor,255000.0
UNC-CH,lecturer,103816.0
UNC-CH,associate_professor,215000.0
UNC-CH,assistant_professor,116390.0
UNC-CH,professor,123276.0
UNC-CH,associate_professor,215000.0
UNC-CH,assistant_professor,207631.0
UNC-CH,professor,69734.0
UNC-CH,lecturer,86160.0
UNC-CH,assistant_professor,234566.0
UNC-CH,assistant_professor,125000.0
UNC-CH,associate_professor,174664.0
UNC-CH,assistant_professor,119967.0
UNC-CH,associate_professor,228278.0
UNC-CH,professor,216918.0
UNC-CH,lecturer,97201.0
UNC-CH,professor,175825.0
UNC-CH,assistant_professor,83000.0
UNC-CH,professor,102038.0
UNC-CH,lecturer,155000.0
UNC-CH,professor,240008.0
UNC-CH,assistant_professor,452094.0
UNC-CH,assistant_professor,160000.0
UNC-CH,associate_professor,76162.0
UNC-CH,associate_professor,80888.0
UNC-CH,associate_professor,155314.0
UNC-CH,lecturer,80262.15
UNC-CH,professor,145000.0
UNC-CH,professor,71748.0
UNC-CH,assistant_professor,184576.0
UNC-CH,assistant_professor,119904.0
UNC-CH,assistant_professor,79170.0
UNC-CH,associate_professor,448476.0
UNC-CH,professor,440000.0
UNC-CH,assistant_professor,81046.0
UNC-CH,professor,266360.0
UNC-CH,professor,511500.0
UNC-CH,professor,432500.0
UNC-CH,associate_professor,225000.0
UNC-CH,professor,113890.0
UNC-CH,professor,185400.0
UNC-CH,professor,227778.0
UNC-CH,assistant_professor,53560.0
UNC-CH,professor,114058.0
UNC-CH,associate_professor,95878.0
UNC-CH,assistant_professor,114000.0
UNC-CH,assistant_professor,95458.0
UNC-CH,professor,115917.0
UNC-CH,associate_professor,105438.0
UNC-CH,associate_professor,140776.0
UNC-CH,assistant_professor,80327.0
UNC-CH,associate_professor,219224.0
UNC-CH,professor,273833.0
UNC-CH,assistant_professor,180000.0
UNC-CH,professor,273585.0
UNC-CH,professor,452771.0
UNC-CH,professor,277457.0
UNC-CH,professor,140000.0
UNC-CH,associate_professor,45833.0
UNC-CH,professor,249619.0
UNC-CH,professor,268225.5
UNC-CH,professor,246362.0
UNC-CH,administrator,157840.0
UNC-CH,associate_professor,118525.0
UNC-CH,professor,195600.1
UNC-CH,professor,260000.0
UNC-CH,professor,284971.0
UNC-CH,lecturer,120062.0
UNC-CH,professor,487572.0
UNC-CH,assistant_professor,231214.8
UNC-CH,professor,208726.0
UNC-CH,assistant_professor,235000.0
UNC-CH,lecturer,66300.0
UNC-CH,assistant_professor,86520.0
UNC-CH,assistant_professor,56000.0
UNC-CH,assistant_professor,55702.0
UNC-CH,associate_professor,140000.0
UNC-CH,associate_professor,208050.0
UNC-CH,administrator,186278.0
UNC-CH,professor,137301.0
UNC-CH,associate_professor,239692.0
UNC-CH,lecturer,80000.0
UNC-CH,assistant_professor,103000.0
UNC-CH,assistant_professor,136369.0
UNC-CH,professor,320000.0
UNC-CH,associate_professor,121639.0
UNC-CH,professor,526151.0
UNC-CH,assistant_professor,275600.0
UNC-CH,assistant_professor,102000.0
UNC-CH,professor,463616.0
UNC-CH,associate_professor,324467.0
UNC-CH,assistant_professor,147290.0
UNC-CH,assistant_professor,220774.0
UNC-CH,associate_professor,260000.0
UNC-CH,lecturer,96000.0
UNC-CH,assistant_professor,123600.0
UNC-CH,assistant_professor,132799.0
UNC-CH,assistant_professor,111000.0
UNC-CH,associate_professor,112203.0
UNC-CH,associate_professor,258066.0
UNC-CH,associate_professor,66065.0
UNC-CH,assistant_professor,63860.0
UNC-CH,professor,386172.0
UNC-CH,professor,220420.0
UNC-CH,assistant_professor,122546.0
UNC-CH,lecturer,79300.0
UNC-CH,professor,327878.0
UNC-CH,associate_professor,60078.0
UNC-CH,assistant_professor,205607.0
UNC-CH,professor,213270.0
UNC-CH,assistant_professor,104217.0
UNC-CH,professor,150071.0
UNC-CH,professor,325000.0
UNC-CH,professor,139527.0
UNC-CH,assistant_professor,102000.0
UNC-CH,assistant_professor,238000.0
UNC-CH,assistant_professor,112997.0
UNC-CH,professor,272850.0
UNC-CH,assistant_professor,130000.0
UNC-CH,associate_professor,115091.0
UNC-CH,administrator,150000.0
UNC-CH,assistant_professor,80327.0
UNC-CH,assistant_professor,73252.0
UNC-CH,lecturer,97151.6
UNC-CH,assistant_professor,71070.0
UNC-CH,associate_professor,126690.0
UNC-CH,associate_professor,136454.0
UNC-CH,associate_professor,138115.0
UNC-CH,administrator,581950.0
UNC-CH,professor,247017.0
UNC-CH,assistant_professor,145000.0
UNC-CH,professor,142164.0
UNC-CH,assistant_professor,182500.0
UNC-CH,lecturer,75140.0
UNC-CH,assistant_professor,215000.0
UNC-CH,assistant_professor,73000.0
UNC-CH,professor,147290.0
UNC-CH,associate_professor,140000.0
UNC-CH,associate_professor,76719.0
UNC-CH,lecturer,78000.0
UNC-CH,assistant_professor,135960.0
UNC-CH,assistant_professor,220774.0
UNC-CH,associate_professor,223435.0
UNC-CH,assistant_professor,345000.0
UNC-CH,assistant_professor,183065.0
UNC-CH,assistant_professor,340055.0
UNC-CH,professor,166836.0
UNC-CH,assistant_professor,80326.71
UNC-CH,associate_professor,94623.0
UNC-CH,professor,73962.0
UNC-CH,professor,214479.0
UNC-CH,lecturer,88400.0
UNC-CH,associate_professor,196900.0
UNC-CH,associate_professor,92700.0
UNC-CH,associate_professor,231249.0
UNC-CH,assistant_professor,135960.0
UNC-CH,associate_professor,123600.0
UNC-CH,assistant_professor,65000.0
UNC-CH,assistant_professor,205607.0
UNC-CH,professor,205351.0
UNC-CH,assistant_professor,79299.0
UNC-CH,associate_professor,155235.0
UNC-CH,professor,424633.0
UNC-CH,professor,255063.14
UNC-CH,professor,350000.0
UNC-CH,professor,145110.0
UNC-CH,associate_professor,80855.0
UNC-CH,professor,154671.0
UNC-CH,associate_professor,104053.0
UNC-CH,professor,260100.0
UNC-CH,associate_professor,240000.0
UNC-CH,professor,525000.0
UNC-CH,associate_professor,118152.0
UNC-CH,assistant_professor,111006.0
UNC-CH,associate_professor,126037.0
UNC-CH,professor,135975.0
UNC-CH,associate_professor,126900.0
UNC-CH,assistant_professor,160689.0
UNC-CH,professor,230000.0
UNC-CH,professor,300000.0
UNC-CH,associate_professor,234318.0
UNC-CH,professor,469555.0
UNC-CH,professor,108854.0
UNC-CH,professor,236413.0
UNC-CH,lecturer,69706.0
UNC-CH,professor,249156.0
UNC-CH,associate_professor,225731.0
UNC-CH,professor,279313.0
UNC-CH,lecturer,95383.6
UNC-CH,professor,156855.0
UNC-CH,professor,223155.0
UNC-CH,associate_professor,128562.0
UNC-CH,assistant_professor,173000.0
UNC-CH,professor,138557.0
UNC-CH,professor,208687.0
UNC-CH,associate_professor,97700.0
UNC-CH,professor,167500.0
UNC-CH,professor,149350.0
UNC-CH,professor,122734.0
UNC-CH,associate_professor,111934.0
UNC-CH,assistant_professor,448476.0
UNC-CH,lecturer,181101.0
UNC-CH,associate_professor,74941.0
UNC-CH,professor,159993.0
UNC-CH,professor,210500.0
UNC-CH,professor,109335.0
UNC-CH,professor,134578.0
UNC-CH,lecturer,74160.0
UNC-CH,associate_professor,242975.0
UNC-CH,professor,172593.0
UNC-CH,professor,78299.0
UNC-CH,associate_professor,195700.0
UNC-CH,professor,180227.0
UNC-CH,assistant_professor,117723.0
UNC-CH,professor,471490.0
UNC-CH,professor,115917.0
UNC-CH,professor,83838.0
UNC-CH,professor,135670.0
UNC-CH,professor,262500.0
UNC-CH,assistant_professor,112070.0
UNC-CH,professor,58503.63
UNC-CH,professor,160650.0
UNC-CH,assistant_professor,120000.0
UNC-CH,professor,295625.7
UNC-CH,professor,323283.0
UNC-CH,professor,212607.0
UNC-CH,associate_professor,47198.46
UNC-CH,professor,198238.0
UNC-CH,professor,68817.0
UNC-CH,professor,139227.0
UNC-CH,assistant_professor,55702.0
UNC-CH,associate_professor,190000.0
UNC-CH,assistant_professor,164486.0
UNC-CH,assistant_professor,127500.0
UNC-CH,assistant_professor,213000.0
UNC-CH,assistant_professor,153672.0
UNC-CH,associate_professor,403607.0
UNC-CH,associate_professor,310157.0
UNC-CH,professor,452771.0
UNC-CH,professor,180000.0
UNC-CH,professor,128323.0
UNC-CH,assistant_professor,223320.0
UNC-CH,professor,333318.0
UNC-CH,assistant_professor,103500.0
UNC-CH,professor,145000.0
UNC-CH,assistant_professor,92700.0
UNC-CH,lecturer,72100.0
UNC-CH,assistant_professor,65000.0
UNC-CH,assistant_professor,275000.0
UNC-CH,assistant_professor,86520.0
UNC-CH,assistant_professor,212000.0
UNC-CH,associate_professor,94314.0
UNC-CH,lecturer,115690.0
UNC-CH,assistant_professor,74587.0
UNC-CH,associate_professor,208000.0
UNC-CH,lecturer,77989.0
UNC-CH,associate_professor,160000.0
UNC-CH,assistant_professor,295803.0
UNC-CH,assistant_professor,72000.0
UNC-CH,associate_professor,182622.0
UNC-CH,assistant_professor,61800.0
UNC-CH,professor,355000.0
UNC-CH,professor,115643.0
UNC-CH,lecturer,83191.0
UNC-CH,assistant_professor,104000.0
UNC-CH,assistant_professor,80934.0
UNC-CH,assistant_professor,310975.0
UNC-CH,assistant_professor,225724.0
UNC-CH,assistant_professor,95000.0
UNC-CH,associate_professor,111405.0
UNC-CH,assistant_professor,184576.0
UNC-CH,associate_professor,91595.0
UNC-CH,lecturer,140037.0
UNC-CH,lecturer,122000.0
UNC-CH,associate_professor,110246.0
UNC-CH,assistant_professor,185952.0
UNC-CH,professor,325000.0
UNC-CH,associate_professor,145798.0
UNC-CH,assistant_professor,199302.5
UNC-CH,assistant_professor,90000.0
UNC-CH,assistant_professor,284937.0
UNC-CH,lecturer,88400.0
UNC-CH,associate_professor,431693.0
UNC-CH,assistant_professor,116386.0
UNC-CH,professor,84198.0
UNC-CH,professor,248731.0
UNC-CH,professor,166036.0
UNC-CH,associate_professor,123834.0
UNC-CH,assistant_professor,208572.0
UNC-CH,associate_professor,310157.0
UNC-CH,assistant_professor,300000.0
UNC-CH,assistant_professor,303000.0
UNC-CH,professor,243419.0
UNC-CH,professor,189342.0
UNC-CH,associate_professor,144763.0
UNC-CH,professor,107500.0
UNC-CH,assistant_professor,85490.0
UNC-CH,associate_professor,131626.0
UNC-CH,assistant_professor,158786.0
UNC-CH,assistant_professor,135000.0
UNC-CH,associate_professor,206000.0
UNC-CH,assistant_professor,272000.0
UNC-CH,assistant_professor,116410.0
UNC-CH,associate_professor,320000.0
UNC-CH,associate_professor,168400.0
UNC-CH,assistant_professor,212000.0
UNC-CH,assistant_professor,101000.0
UNC-CH,assistant_professor,103000.0
UNC-CH,assistant_professor,220775.0
UNC-CH,assistant_professor,270000.0
UNC-CH,professor,165793.0
UNC-CH,assistant_professor,55702.0
UNC-CH,assistant_professor,276000.0
UNC-CH,associate_professor,213033.0
UNC-CH,associate_professor,94554.0
UNC-CH,assistant_professor,80326.7
UNC-CH,professor,268000.0
UNC-CH,associate_professor,65986.0
UNC-CH,assistant_professor,128544.0
UNC-CH,professor,142140.0
UNC-CH,assistant_professor,240000.0
UNC-CH,assistant_professor,136578.0
UNC-CH,assistant_professor,85490.0
UNC-CH,assistant_professor,290860.0
UNC-CH,associate_professor,166958.0
UNC-CH,professor,243032.0
UNC-CH,associate_professor,215000.0
UNC-CH,assistant_professor,375225.0
UNC-CH,professor,174000.0
UNC-CH,associate_professor,240000.0
UNC-CH,assistant_professor,270000.0
UNC-CH,associate_professor,269044.0
UNC-CH,associate_professor,274399.78
UNC-CH,assistant_professor,96000.0
UNC-CH,assistant_professor,84460.0
UNC-CH,assistant_professor,99247.0
UNC-CH,assistant_professor,106989.0
UNC-CH,assistant_professor,113547.0
UNC-CH,associate_professor,59864.0
UNC-CH,assistant_professor,110000.0
UNC-CH,associate_professor,102000.0
UNC-CH,assistant_professor,276000.0
UNC-CH,assistant_professor,223320.0
UNC-CH,professor,452771.0
UNC-CH,assistant_professor,130120.0
UNC-CH,assistant_professor,115000.0
UNC-CH,assistant_professor,273156.0
UNC-CH,assistant_professor,276712.0
UNC-CH,associate_professor,360000.0
UNC-CH,associate_professor,156395.0
UNC-CH,professor,140000.0
UNC-CH,lecturer,125314.0
UNC-CH,administrator,482040.0
UNC-CH,associate_professor,127548.0
UNC-CH,lecturer,110837.0
UNC-CH,professor,160680.0
UNC-CH,lecturer,110000.0
UNC-CH,professor,420640.0
UNC-CH,assistant_professor,232804.0
UNC-CH,professor,91387.0
UNC-CH,professor,137368.0
UNC-CH,professor,608000.0
UNC-CH,professor,129927.0
UNC-CH,associate_professor,136414.0
UNC-CH,lecturer,90852.0
UNC-CH,administrator,360000.0
UNC-CH,professor,75033.0
UNC-CH,professor,117596.0
UNC-CH,professor,363270.0
UNC-CH,professor,262206.0
UNC-CH,professor,204602.0
UNC-CH,professor,351344.0
