Season,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,tourney_game,WTeamRating,LTeamRating
2013,1342,Presbyterian,64,1457,Winthrop,57,False,0.14142578641459913,0.25087791500923523
2013,1144,Campbell,72,1347,Radford,66,False,0.23934001802458033,0.2699639581204973
2013,1149,Charleston So,72,1342,Presbyterian,54,False,0.4086963515758788,0.14142578641459913
2013,1157,Coastal Car,65,1421,UNC Asheville,64,False,0.2979021544485825,0.3192641579457107
2013,1205,Gardner Webb,65,1457,Winthrop,52,False,0.42064019168474753,0.25087791500923523
2013,1219,High Point,78,1440,VMI,67,False,0.379288420048989,0.22102514899372955
2013,1255,Longwood,102,1251,Liberty,101,False,0.13494381175612427,0.2032904487608841
2013,1149,Charleston So,92,1440,VMI,69,False,0.4086963515758788,0.22102514899372955
2013,1440,VMI,83,1251,Liberty,66,False,0.22102514899372955,0.2032904487608841
2013,1157,Coastal Car,73,1457,Winthrop,54,False,0.2979021544485825,0.25087791500923523
2013,1205,Gardner Webb,67,1149,Charleston So,62,False,0.42064019168474753,0.4086963515758788
2013,1255,Longwood,79,1144,Campbell,66,False,0.13494381175612427,0.23934001802458033
2013,1347,Radford,63,1219,High Point,58,False,0.2699639581204973,0.379288420048989
2013,1421,UNC Asheville,74,1342,Presbyterian,62,False,0.3192641579457107,0.14142578641459913
2013,1149,Charleston So,75,1157,Coastal Car,64,False,0.4086963515758788,0.2979021544485825
2013,1205,Gardner Webb,76,1342,Presbyterian,57,False,0.42064019168474753,0.14142578641459913
2013,1219,High Point,63,1144,Campbell,62,False,0.379288420048989,0.23934001802458033
2013,1251,Liberty,73,1347,Radford,56,False,0.2032904487608841,0.2699639581204973
2013,1440,VMI,94,1255,Longwood,80,False,0.22102514899372955,0.13494381175612427
2013,1457,Winthrop,70,1421,UNC Asheville,61,False,0.25087791500923523,0.3192641579457107
2013,1144,Campbell,81,1342,Presbyterian,73,True,0.23934001802458033,0.14142578641459913
2013,1144,Campbell,81,1342,Presbyterian,73,True,0.23934001802458033,0.14142578641459913
2013,1144,Campbell,81,1342,Presbyterian,73,True,0.23934001802458033,0.14142578641459913
2013,1144,Campbell,81,1342,Presbyterian,73,True,0.23934001802458033,0.14142578641459913
2013,1251,Liberty,78,1157,Coastal Car,61,True,0.2032904487608841,0.2979021544485825
2013,1251,Liberty,78,1157,Coastal Car,61,True,0.2032904487608841,0.2979021544485825
2013,1251,Liberty,78,1157,Coastal Car,61,True,0.2032904487608841,0.2979021544485825
2013,1251,Liberty,78,1157,Coastal Car,61,True,0.2032904487608841,0.2979021544485825
2013,1255,Longwood,87,1421,UNC Asheville,72,True,0.13494381175612427,0.3192641579457107
2013,1255,Longwood,87,1421,UNC Asheville,72,True,0.13494381175612427,0.3192641579457107
2013,1255,Longwood,87,1421,UNC Asheville,72,True,0.13494381175612427,0.3192641579457107
2013,1255,Longwood,87,1421,UNC Asheville,72,True,0.13494381175612427,0.3192641579457107
2013,1457,Winthrop,60,1347,Radford,58,True,0.25087791500923523,0.2699639581204973
2013,1457,Winthrop,60,1347,Radford,58,True,0.25087791500923523,0.2699639581204973
2013,1457,Winthrop,60,1347,Radford,58,True,0.25087791500923523,0.2699639581204973
2013,1457,Winthrop,60,1347,Radford,58,True,0.25087791500923523,0.2699639581204973
2013,1149,Charleston So,54,1457,Winthrop,47,True,0.4086963515758788,0.25087791500923523
2013,1149,Charleston So,54,1457,Winthrop,47,True,0.4086963515758788,0.25087791500923523
2013,1149,Charleston So,54,1457,Winthrop,47,True,0.4086963515758788,0.25087791500923523
2013,1149,Charleston So,54,1457,Winthrop,47,True,0.4086963515758788,0.25087791500923523
2013,1205,Gardner Webb,71,1144,Campbell,57,True,0.42064019168474753,0.23934001802458033
2013,1205,Gardner Webb,71,1144,Campbell,57,True,0.42064019168474753,0.23934001802458033
2013,1205,Gardner Webb,71,1144,Campbell,57,True,0.42064019168474753,0.23934001802458033
2013,1205,Gardner Webb,71,1144,Campbell,57,True,0.42064019168474753,0.23934001802458033
2013,1251,Liberty,61,1219,High Point,60,True,0.2032904487608841,0.379288420048989
2013,1251,Liberty,61,1219,High Point,60,True,0.2032904487608841,0.379288420048989
2013,1251,Liberty,61,1219,High Point,60,True,0.2032904487608841,0.379288420048989
2013,1251,Liberty,61,1219,High Point,60,True,0.2032904487608841,0.379288420048989
2013,1440,VMI,90,1255,Longwood,86,True,0.22102514899372955,0.13494381175612427
2013,1440,VMI,90,1255,Longwood,86,True,0.22102514899372955,0.13494381175612427
2013,1440,VMI,90,1255,Longwood,86,True,0.22102514899372955,0.13494381175612427
2013,1440,VMI,90,1255,Longwood,86,True,0.22102514899372955,0.13494381175612427
2013,1149,Charleston So,71,1440,VMI,65,True,0.4086963515758788,0.22102514899372955
2013,1149,Charleston So,71,1440,VMI,65,True,0.4086963515758788,0.22102514899372955
2013,1251,Liberty,65,1205,Gardner Webb,62,True,0.2032904487608841,0.42064019168474753
2013,1251,Liberty,65,1205,Gardner Webb,62,True,0.2032904487608841,0.42064019168474753
2013,1251,Liberty,87,1149,Charleston So,76,True,0.2032904487608841,0.4086963515758788
2014,1144,Campbell,74,1219,High Point,71,False,0.21754079882986482,0.40564812882459483
2014,1149,Charleston So,70,1157,Coastal Car,58,False,0.19884676552185565,0.3722212879578857
2014,1347,Radford,72,1251,Liberty,63,False,0.30727539257601055,0.14543956874059544
2014,1421,UNC Asheville,81,1205,Gardner Webb,77,False,0.3445290281646666,0.32791271625500984
2014,1440,VMI,95,1255,Longwood,72,False,0.37653106932444785,0.08497878868520192
2014,1457,Winthrop,71,1342,Presbyterian,67,False,0.3391482801658918,0.06496491866783877
2014,1347,Radford,81,1219,High Point,72,False,0.30727539257601055,0.40564812882459483
2014,1144,Campbell,75,1255,Longwood,67,False,0.21754079882986482,0.08497878868520192
2014,1157,Coastal Car,81,1205,Gardner Webb,69,False,0.3722212879578857,0.32791271625500984
2014,1251,Liberty,85,1440,VMI,80,False,0.14543956874059544,0.37653106932444785
2014,1421,UNC Asheville,84,1342,Presbyterian,70,False,0.3445290281646666,0.06496491866783877
2014,1457,Winthrop,85,1149,Charleston So,68,False,0.3391482801658918,0.19884676552185565
2014,1251,Liberty,71,1144,Campbell,68,False,0.14543956874059544,0.21754079882986482
2014,1149,Charleston So,95,1342,Presbyterian,58,False,0.19884676552185565,0.06496491866783877
2014,1157,Coastal Car,81,1421,UNC Asheville,78,False,0.3722212879578857,0.3445290281646666
2014,1205,Gardner Webb,56,1457,Winthrop,51,False,0.32791271625500984,0.3391482801658918
2014,1219,High Point,83,1255,Longwood,75,False,0.40564812882459483,0.08497878868520192
2014,1440,VMI,101,1347,Radford,88,False,0.37653106932444785,0.30727539257601055
2014,1144,Campbell,97,1440,VMI,93,False,0.21754079882986482,0.37653106932444785
2014,1205,Gardner Webb,67,1342,Presbyterian,58,False,0.32791271625500984,0.06496491866783877
2014,1219,High Point,76,1251,Liberty,70,False,0.40564812882459483,0.14543956874059544
2014,1347,Radford,93,1255,Longwood,76,False,0.30727539257601055,0.08497878868520192
2014,1421,UNC Asheville,80,1149,Charleston So,76,False,0.3445290281646666,0.19884676552185565
2014,1457,Winthrop,73,1157,Coastal Car,72,False,0.3391482801658918,0.3722212879578857
2014,1144,Campbell,65,1347,Radford,63,False,0.21754079882986482,0.30727539257601055
2014,1149,Charleston So,78,1205,Gardner Webb,76,False,0.19884676552185565,0.32791271625500984
2014,1157,Coastal Car,84,1342,Presbyterian,72,False,0.3722212879578857,0.06496491866783877
2014,1255,Longwood,69,1251,Liberty,66,False,0.08497878868520192,0.14543956874059544
2014,1421,UNC Asheville,81,1457,Winthrop,66,False,0.3445290281646666,0.3391482801658918
2014,1440,VMI,82,1219,High Point,80,False,0.37653106932444785,0.40564812882459483
2014,1157,Coastal Car,69,1347,Radford,61,False,0.3722212879578857,0.30727539257601055
2014,1205,Gardner Webb,66,1144,Campbell,48,False,0.32791271625500984,0.21754079882986482
2014,1219,High Point,78,1421,UNC Asheville,67,False,0.40564812882459483,0.3445290281646666
2014,1251,Liberty,65,1342,Presbyterian,53,False,0.14543956874059544,0.06496491866783877
2014,1255,Longwood,88,1149,Charleston So,85,False,0.08497878868520192,0.19884676552185565
2014,1457,Winthrop,58,1440,VMI,57,False,0.3391482801658918,0.37653106932444785
2014,1219,High Point,81,1342,Presbyterian,74,False,0.40564812882459483,0.06496491866783877
2014,1440,VMI,109,1421,UNC Asheville,105,False,0.37653106932444785,0.3445290281646666
2014,1144,Campbell,65,1149,Charleston So,57,False,0.21754079882986482,0.19884676552185565
2014,1157,Coastal Car,66,1251,Liberty,64,False,0.3722212879578857,0.14543956874059544
2014,1205,Gardner Webb,82,1255,Longwood,62,False,0.32791271625500984,0.08497878868520192
2014,1347,Radford,76,1457,Winthrop,64,False,0.30727539257601055,0.3391482801658918
2014,1440,VMI,107,1342,Presbyterian,93,False,0.37653106932444785,0.06496491866783877
2014,1149,Charleston So,80,1251,Liberty,66,False,0.19884676552185565,0.14543956874059544
2014,1157,Coastal Car,61,1144,Campbell,58,False,0.3722212879578857,0.21754079882986482
2014,1205,Gardner Webb,73,1347,Radford,72,False,0.32791271625500984,0.30727539257601055
2014,1219,High Point,65,1457,Winthrop,64,False,0.40564812882459483,0.3391482801658918
2014,1421,UNC Asheville,67,1255,Longwood,66,False,0.3445290281646666,0.08497878868520192
2014,1457,Winthrop,73,1251,Liberty,62,False,0.3391482801658918,0.14543956874059544
2014,1219,High Point,77,1157,Coastal Car,74,False,0.40564812882459483,0.3722212879578857
2014,1342,Presbyterian,77,1255,Longwood,62,False,0.06496491866783877,0.08497878868520192
2014,1347,Radford,82,1149,Charleston So,76,False,0.30727539257601055,0.19884676552185565
2014,1421,UNC Asheville,86,1144,Campbell,73,False,0.3445290281646666,0.21754079882986482
2014,1440,VMI,108,1205,Gardner Webb,104,False,0.37653106932444785,0.32791271625500984
2014,1157,Coastal Car,67,1255,Longwood,58,False,0.3722212879578857,0.08497878868520192
2014,1205,Gardner Webb,80,1219,High Point,76,False,0.32791271625500984,0.40564812882459483
2014,1347,Radford,83,1342,Presbyterian,66,False,0.30727539257601055,0.06496491866783877
2014,1421,UNC Asheville,75,1251,Liberty,72,False,0.3445290281646666,0.14543956874059544
2014,1440,VMI,92,1149,Charleston So,84,False,0.37653106932444785,0.19884676552185565
2014,1457,Winthrop,88,1144,Campbell,62,False,0.3391482801658918,0.21754079882986482
2014,1205,Gardner Webb,68,1251,Liberty,52,False,0.32791271625500984,0.14543956874059544
2014,1144,Campbell,77,1342,Presbyterian,66,False,0.21754079882986482,0.06496491866783877
2014,1157,Coastal Car,83,1440,VMI,78,False,0.3722212879578857,0.37653106932444785
2014,1347,Radford,102,1421,UNC Asheville,92,False,0.30727539257601055,0.3445290281646666
2014,1457,Winthrop,76,1255,Longwood,59,False,0.3391482801658918,0.08497878868520192
2014,1149,Charleston So,84,1457,Winthrop,64,False,0.19884676552185565,0.3391482801658918
2014,1157,Coastal Car,75,1205,Gardner Webb,60,False,0.3722212879578857,0.32791271625500984
2014,1219,High Point,72,1347,Radford,65,False,0.40564812882459483,0.30727539257601055
2014,1255,Longwood,76,1144,Campbell,53,False,0.08497878868520192,0.21754079882986482
2014,1342,Presbyterian,72,1421,UNC Asheville,71,False,0.06496491866783877,0.3445290281646666
2014,1440,VMI,77,1251,Liberty,70,False,0.37653106932444785,0.14543956874059544
2014,1219,High Point,76,1149,Charleston So,70,False,0.40564812882459483,0.19884676552185565
2014,1205,Gardner Webb,79,1342,Presbyterian,70,False,0.32791271625500984,0.06496491866783877
2014,1219,High Point,67,1251,Liberty,60,False,0.40564812882459483,0.14543956874059544
2014,1347,Radford,86,1255,Longwood,75,False,0.30727539257601055,0.08497878868520192
2014,1421,UNC Asheville,82,1149,Charleston So,71,False,0.3445290281646666,0.19884676552185565
2014,1440,VMI,84,1144,Campbell,81,False,0.37653106932444785,0.21754079882986482
2014,1457,Winthrop,75,1157,Coastal Car,65,False,0.3391482801658918,0.3722212879578857
2014,1149,Charleston So,86,1342,Presbyterian,47,False,0.19884676552185565,0.06496491866783877
2014,1205,Gardner Webb,85,1457,Winthrop,79,False,0.32791271625500984,0.3391482801658918
2014,1219,High Point,85,1255,Longwood,59,False,0.40564812882459483,0.08497878868520192
2014,1251,Liberty,79,1144,Campbell,59,False,0.14543956874059544,0.21754079882986482
2014,1421,UNC Asheville,100,1157,Coastal Car,85,False,0.3445290281646666,0.3722212879578857
2014,1440,VMI,88,1347,Radford,76,False,0.37653106932444785,0.30727539257601055
2014,1251,Liberty,90,1255,Longwood,76,False,0.14543956874059544,0.08497878868520192
2014,1157,Coastal Car,70,1342,Presbyterian,51,False,0.3722212879578857,0.06496491866783877
2014,1205,Gardner Webb,78,1149,Charleston So,76,False,0.32791271625500984,0.19884676552185565
2014,1219,High Point,70,1440,VMI,67,False,0.40564812882459483,0.37653106932444785
2014,1347,Radford,82,1144,Campbell,78,False,0.30727539257601055,0.21754079882986482
2014,1457,Winthrop,107,1421,UNC Asheville,100,False,0.3391482801658918,0.3445290281646666
2014,1157,Coastal Car,63,1149,Charleston So,61,False,0.3722212879578857,0.19884676552185565
2014,1219,High Point,56,1144,Campbell,53,False,0.40564812882459483,0.21754079882986482
2014,1347,Radford,87,1251,Liberty,83,False,0.30727539257601055,0.14543956874059544
2014,1421,UNC Asheville,83,1205,Gardner Webb,71,False,0.3445290281646666,0.32791271625500984
2014,1440,VMI,86,1255,Longwood,66,False,0.37653106932444785,0.08497878868520192
2014,1457,Winthrop,82,1342,Presbyterian,60,False,0.3391482801658918,0.06496491866783877
2014,1149,Charleston So,81,1144,Campbell,71,True,0.19884676552185565,0.21754079882986482
2014,1149,Charleston So,81,1144,Campbell,71,True,0.19884676552185565,0.21754079882986482
2014,1149,Charleston So,81,1144,Campbell,71,True,0.19884676552185565,0.21754079882986482
2014,1149,Charleston So,81,1144,Campbell,71,True,0.19884676552185565,0.21754079882986482
2014,1205,Gardner Webb,81,1255,Longwood,65,True,0.32791271625500984,0.08497878868520192
2014,1205,Gardner Webb,81,1255,Longwood,65,True,0.32791271625500984,0.08497878868520192
2014,1205,Gardner Webb,81,1255,Longwood,65,True,0.32791271625500984,0.08497878868520192
2014,1205,Gardner Webb,81,1255,Longwood,65,True,0.32791271625500984,0.08497878868520192
2014,1347,Radford,78,1342,Presbyterian,73,True,0.30727539257601055,0.06496491866783877
2014,1347,Radford,78,1342,Presbyterian,73,True,0.30727539257601055,0.06496491866783877
2014,1347,Radford,78,1342,Presbyterian,73,True,0.30727539257601055,0.06496491866783877
2014,1347,Radford,78,1342,Presbyterian,73,True,0.30727539257601055,0.06496491866783877
2014,1457,Winthrop,77,1251,Liberty,65,True,0.3391482801658918,0.14543956874059544
2014,1457,Winthrop,77,1251,Liberty,65,True,0.3391482801658918,0.14543956874059544
2014,1457,Winthrop,77,1251,Liberty,65,True,0.3391482801658918,0.14543956874059544
2014,1457,Winthrop,77,1251,Liberty,65,True,0.3391482801658918,0.14543956874059544
2014,1157,Coastal Car,73,1149,Charleston So,68,True,0.3722212879578857,0.19884676552185565
2014,1157,Coastal Car,73,1149,Charleston So,68,True,0.3722212879578857,0.19884676552185565
2014,1157,Coastal Car,73,1149,Charleston So,68,True,0.3722212879578857,0.19884676552185565
2014,1157,Coastal Car,73,1149,Charleston So,68,True,0.3722212879578857,0.19884676552185565
2014,1421,UNC Asheville,96,1347,Radford,87,True,0.3445290281646666,0.30727539257601055
2014,1421,UNC Asheville,96,1347,Radford,87,True,0.3445290281646666,0.30727539257601055
2014,1421,UNC Asheville,96,1347,Radford,87,True,0.3445290281646666,0.30727539257601055
2014,1421,UNC Asheville,96,1347,Radford,87,True,0.3445290281646666,0.30727539257601055
2014,1440,VMI,90,1205,Gardner Webb,77,True,0.37653106932444785,0.32791271625500984
2014,1440,VMI,90,1205,Gardner Webb,77,True,0.37653106932444785,0.32791271625500984
2014,1440,VMI,90,1205,Gardner Webb,77,True,0.37653106932444785,0.32791271625500984
2014,1440,VMI,90,1205,Gardner Webb,77,True,0.37653106932444785,0.32791271625500984
2014,1457,Winthrop,62,1219,High Point,60,True,0.3391482801658918,0.40564812882459483
2014,1457,Winthrop,62,1219,High Point,60,True,0.3391482801658918,0.40564812882459483
2014,1457,Winthrop,62,1219,High Point,60,True,0.3391482801658918,0.40564812882459483
2014,1457,Winthrop,62,1219,High Point,60,True,0.3391482801658918,0.40564812882459483
2014,1157,Coastal Car,66,1440,VMI,62,True,0.3722212879578857,0.37653106932444785
2014,1157,Coastal Car,66,1440,VMI,62,True,0.3722212879578857,0.37653106932444785
2014,1457,Winthrop,80,1421,UNC Asheville,79,True,0.3391482801658918,0.3445290281646666
2014,1457,Winthrop,80,1421,UNC Asheville,79,True,0.3391482801658918,0.3445290281646666
2014,1157,Coastal Car,76,1457,Winthrop,61,True,0.3722212879578857,0.3391482801658918
2015,1144,Campbell,53,1251,Liberty,46,False,0.12264763120196875,0.07544855258510519
2015,1157,Coastal Car,83,1219,High Point,68,False,0.3701196510295172,0.41554560130130014
2015,1205,Gardner Webb,81,1342,Presbyterian,64,False,0.3371498376256372,0.14383750997100744
2015,1421,UNC Asheville,62,1347,Radford,60,False,0.2882012059438738,0.42695246066730397
2015,1457,Winthrop,82,1255,Longwood,72,False,0.33698282113985667,0.11590942666083637
2015,1157,Coastal Car,83,1149,Charleston So,74,False,0.3701196510295172,0.3780190122719298
2015,1219,High Point,90,1457,Winthrop,87,False,0.41554560130130014,0.33698282113985667
2015,1255,Longwood,90,1347,Radford,79,False,0.11590942666083637,0.42695246066730397
2015,1342,Presbyterian,62,1251,Liberty,58,False,0.14383750997100744,0.07544855258510519
2015,1421,UNC Asheville,80,1205,Gardner Webb,55,False,0.2882012059438738,0.3371498376256372
2015,1149,Charleston So,74,1144,Campbell,71,False,0.3780190122719298,0.12264763120196875
2015,1157,Coastal Car,76,1255,Longwood,70,False,0.3701196510295172,0.11590942666083637
2015,1205,Gardner Webb,88,1347,Radford,85,False,0.3371498376256372,0.42695246066730397
2015,1219,High Point,72,1149,Charleston So,61,False,0.41554560130130014,0.3780190122719298
2015,1421,UNC Asheville,71,1251,Liberty,54,False,0.2882012059438738,0.07544855258510519
2015,1457,Winthrop,57,1342,Presbyterian,56,False,0.33698282113985667,0.14383750997100744
2015,1149,Charleston So,68,1255,Longwood,54,False,0.3780190122719298,0.11590942666083637
2015,1157,Coastal Car,69,1251,Liberty,54,False,0.3701196510295172,0.07544855258510519
2015,1205,Gardner Webb,65,1457,Winthrop,64,False,0.3371498376256372,0.33698282113985667
2015,1219,High Point,69,1144,Campbell,62,False,0.41554560130130014,0.12264763120196875
2015,1347,Radford,95,1342,Presbyterian,82,False,0.42695246066730397,0.14383750997100744
2015,1157,Coastal Car,70,1144,Campbell,67,False,0.3701196510295172,0.12264763120196875
2015,1149,Charleston So,80,1251,Liberty,58,False,0.3780190122719298,0.07544855258510519
2015,1219,High Point,84,1205,Gardner Webb,72,False,0.41554560130130014,0.3371498376256372
2015,1342,Presbyterian,71,1255,Longwood,67,False,0.14383750997100744,0.11590942666083637
2015,1457,Winthrop,84,1421,UNC Asheville,69,False,0.33698282113985667,0.2882012059438738
2015,1347,Radford,72,1144,Campbell,55,False,0.42695246066730397,0.12264763120196875
2015,1149,Charleston So,73,1342,Presbyterian,65,False,0.3780190122719298,0.14383750997100744
2015,1205,Gardner Webb,82,1157,Coastal Car,67,False,0.3371498376256372,0.3701196510295172
2015,1255,Longwood,85,1251,Liberty,71,False,0.11590942666083637,0.07544855258510519
2015,1347,Radford,85,1457,Winthrop,77,False,0.42695246066730397,0.33698282113985667
2015,1421,UNC Asheville,69,1144,Campbell,65,False,0.2882012059438738,0.12264763120196875
2015,1149,Charleston So,82,1421,UNC Asheville,75,False,0.3780190122719298,0.2882012059438738
2015,1219,High Point,72,1255,Longwood,67,False,0.41554560130130014,0.11590942666083637
2015,1205,Gardner Webb,79,1255,Longwood,67,False,0.3371498376256372,0.11590942666083637
2015,1342,Presbyterian,72,1144,Campbell,70,False,0.14383750997100744,0.12264763120196875
2015,1347,Radford,73,1219,High Point,66,False,0.42695246066730397,0.41554560130130014
2015,1421,UNC Asheville,75,1157,Coastal Car,65,False,0.2882012059438738,0.3701196510295172
2015,1457,Winthrop,71,1251,Liberty,56,False,0.33698282113985667,0.07544855258510519
2015,1149,Charleston So,93,1205,Gardner Webb,80,False,0.3780190122719298,0.3371498376256372
2015,1157,Coastal Car,63,1342,Presbyterian,52,False,0.3701196510295172,0.14383750997100744
2015,1219,High Point,72,1421,UNC Asheville,51,False,0.41554560130130014,0.2882012059438738
2015,1347,Radford,84,1251,Liberty,76,False,0.42695246066730397,0.07544855258510519
2015,1457,Winthrop,71,1144,Campbell,63,False,0.33698282113985667,0.12264763120196875
2015,1144,Campbell,78,1205,Gardner Webb,59,False,0.12264763120196875,0.3371498376256372
2015,1219,High Point,63,1342,Presbyterian,54,False,0.41554560130130014,0.14383750997100744
2015,1347,Radford,84,1149,Charleston So,77,False,0.42695246066730397,0.3780190122719298
2015,1421,UNC Asheville,74,1255,Longwood,64,False,0.2882012059438738,0.11590942666083637
2015,1457,Winthrop,75,1157,Coastal Car,68,False,0.33698282113985667,0.3701196510295172
2015,1219,High Point,72,1251,Liberty,53,False,0.41554560130130014,0.07544855258510519
2015,1149,Charleston So,74,1251,Liberty,62,False,0.3780190122719298,0.07544855258510519
2015,1205,Gardner Webb,66,1157,Coastal Car,64,False,0.3371498376256372,0.3701196510295172
2015,1255,Longwood,71,1342,Presbyterian,67,False,0.11590942666083637,0.14383750997100744
2015,1347,Radford,73,1457,Winthrop,66,False,0.42695246066730397,0.33698282113985667
2015,1421,UNC Asheville,70,1144,Campbell,63,False,0.2882012059438738,0.12264763120196875
2015,1457,Winthrop,77,1149,Charleston So,55,False,0.33698282113985667,0.3780190122719298
2015,1144,Campbell,66,1342,Presbyterian,53,False,0.12264763120196875,0.14383750997100744
2015,1157,Coastal Car,68,1421,UNC Asheville,56,False,0.3701196510295172,0.2882012059438738
2015,1205,Gardner Webb,87,1255,Longwood,78,False,0.3371498376256372,0.11590942666083637
2015,1347,Radford,67,1219,High Point,64,False,0.42695246066730397,0.41554560130130014
2015,1457,Winthrop,74,1251,Liberty,61,False,0.33698282113985667,0.07544855258510519
2015,1149,Charleston So,79,1347,Radford,71,False,0.3780190122719298,0.42695246066730397
2015,1157,Coastal Car,65,1219,High Point,60,False,0.3701196510295172,0.41554560130130014
2015,1205,Gardner Webb,73,1144,Campbell,65,False,0.3371498376256372,0.12264763120196875
2015,1342,Presbyterian,69,1251,Liberty,61,False,0.14383750997100744,0.07544855258510519
2015,1421,UNC Asheville,71,1255,Longwood,56,False,0.2882012059438738,0.11590942666083637
2015,1421,UNC Asheville,92,1205,Gardner Webb,89,False,0.2882012059438738,0.3371498376256372
2015,1251,Liberty,73,1144,Campbell,60,False,0.07544855258510519,0.12264763120196875
2015,1149,Charleston So,83,1157,Coastal Car,72,False,0.3780190122719298,0.3701196510295172
2015,1219,High Point,73,1457,Winthrop,72,False,0.41554560130130014,0.33698282113985667
2015,1347,Radford,80,1255,Longwood,75,False,0.42695246066730397,0.11590942666083637
2015,1342,Presbyterian,69,1421,UNC Asheville,65,False,0.14383750997100744,0.2882012059438738
2015,1149,Charleston So,65,1255,Longwood,64,False,0.3780190122719298,0.11590942666083637
2015,1157,Coastal Car,96,1251,Liberty,56,False,0.3701196510295172,0.07544855258510519
2015,1219,High Point,63,1144,Campbell,51,False,0.41554560130130014,0.12264763120196875
2015,1347,Radford,62,1342,Presbyterian,56,False,0.42695246066730397,0.14383750997100744
2015,1457,Winthrop,71,1205,Gardner Webb,68,False,0.33698282113985667,0.3371498376256372
2015,1157,Coastal Car,65,1347,Radford,59,False,0.3701196510295172,0.42695246066730397
2015,1255,Longwood,78,1251,Liberty,72,False,0.11590942666083637,0.07544855258510519
2015,1149,Charleston So,75,1342,Presbyterian,49,False,0.3780190122719298,0.14383750997100744
2015,1219,High Point,83,1205,Gardner Webb,62,False,0.41554560130130014,0.3371498376256372
2015,1457,Winthrop,91,1421,UNC Asheville,70,False,0.33698282113985667,0.2882012059438738
2015,1157,Coastal Car,81,1144,Campbell,57,False,0.3701196510295172,0.12264763120196875
2015,1149,Charleston So,86,1144,Campbell,57,False,0.3780190122719298,0.12264763120196875
2015,1205,Gardner Webb,77,1251,Liberty,67,False,0.3371498376256372,0.07544855258510519
2015,1219,High Point,67,1342,Presbyterian,58,False,0.41554560130130014,0.14383750997100744
2015,1347,Radford,75,1421,UNC Asheville,68,False,0.42695246066730397,0.2882012059438738
2015,1457,Winthrop,83,1255,Longwood,59,False,0.33698282113985667,0.11590942666083637
2015,1157,Coastal Car,72,1255,Longwood,59,False,0.3701196510295172,0.11590942666083637
2015,1144,Campbell,65,1457,Winthrop,50,False,0.12264763120196875,0.33698282113985667
2015,1205,Gardner Webb,91,1149,Charleston So,81,False,0.3371498376256372,0.3780190122719298
2015,1219,High Point,75,1421,UNC Asheville,71,False,0.41554560130130014,0.2882012059438738
2015,1251,Liberty,80,1347,Radford,69,False,0.07544855258510519,0.42695246066730397
2015,1342,Presbyterian,80,1157,Coastal Car,69,False,0.14383750997100744,0.3701196510295172
2015,1149,Charleston So,97,1219,High Point,93,False,0.3780190122719298,0.41554560130130014
2015,1255,Longwood,70,1144,Campbell,65,False,0.11590942666083637,0.12264763120196875
2015,1347,Radford,72,1205,Gardner Webb,62,False,0.42695246066730397,0.3371498376256372
2015,1421,UNC Asheville,95,1251,Liberty,77,False,0.2882012059438738,0.07544855258510519
2015,1457,Winthrop,80,1342,Presbyterian,53,False,0.33698282113985667,0.14383750997100744
2015,1205,Gardner Webb,72,1144,Campbell,64,True,0.3371498376256372,0.12264763120196875
2015,1205,Gardner Webb,72,1144,Campbell,64,True,0.3371498376256372,0.12264763120196875
2015,1205,Gardner Webb,72,1144,Campbell,64,True,0.3371498376256372,0.12264763120196875
2015,1255,Longwood,65,1342,Presbyterian,61,True,0.11590942666083637,0.14383750997100744
2015,1255,Longwood,65,1342,Presbyterian,61,True,0.11590942666083637,0.14383750997100744
2015,1255,Longwood,65,1342,Presbyterian,61,True,0.11590942666083637,0.14383750997100744
2015,1421,UNC Asheville,80,1251,Liberty,70,True,0.2882012059438738,0.07544855258510519
2015,1421,UNC Asheville,80,1251,Liberty,70,True,0.2882012059438738,0.07544855258510519
2015,1421,UNC Asheville,80,1251,Liberty,70,True,0.2882012059438738,0.07544855258510519
2015,1157,Coastal Car,74,1421,UNC Asheville,57,True,0.3701196510295172,0.2882012059438738
2015,1157,Coastal Car,74,1421,UNC Asheville,57,True,0.3701196510295172,0.2882012059438738
2015,1157,Coastal Car,74,1421,UNC Asheville,57,True,0.3701196510295172,0.2882012059438738
2015,1157,Coastal Car,74,1421,UNC Asheville,57,True,0.3701196510295172,0.2882012059438738
2015,1205,Gardner Webb,72,1219,High Point,71,True,0.3371498376256372,0.41554560130130014
2015,1205,Gardner Webb,72,1219,High Point,71,True,0.3371498376256372,0.41554560130130014
2015,1205,Gardner Webb,72,1219,High Point,71,True,0.3371498376256372,0.41554560130130014
2015,1205,Gardner Webb,72,1219,High Point,71,True,0.3371498376256372,0.41554560130130014
2015,1255,Longwood,68,1149,Charleston So,60,True,0.11590942666083637,0.3780190122719298
2015,1255,Longwood,68,1149,Charleston So,60,True,0.11590942666083637,0.3780190122719298
2015,1255,Longwood,68,1149,Charleston So,60,True,0.11590942666083637,0.3780190122719298
2015,1255,Longwood,68,1149,Charleston So,60,True,0.11590942666083637,0.3780190122719298
2015,1457,Winthrop,67,1347,Radford,66,True,0.33698282113985667,0.42695246066730397
2015,1457,Winthrop,67,1347,Radford,66,True,0.33698282113985667,0.42695246066730397
